state,action,q_value
"[[0, 'O', 0], [0, 0, 0], ['X', 0, 0]]",9,0.0
"[[0, 'O', 0], [0, 0, 0], ['X', 0, 0]]",4,0.0
"[[0, 'O', 0], [0, 0, 0], ['X', 0, 0]]",1,0.0
"[[0, 'O', 0], [0, 0, 0], ['X', 0, 0]]",5,0.0
"[[0, 'O', 0], [0, 0, 0], ['X', 0, 'X']]",4,0.0003222180000000001
"[[0, 'O', 0], [0, 0, 0], ['X', 0, 'X']]",3,0.036855900000000004
"[[0, 'O', 0], [0, 0, 0], ['X', 0, 'X']]",6,0.0
"[[0, 'O', 0], [0, 0, 0], ['X', 0, 'X']]",8,0.0
"[[0, 'O', 0], [0, 0, 0], ['X', 0, 'X']]",5,0.0
"[[0, 'O', 0], ['O', 0, 0], ['X', 0, 'X']]",1,0.8999999999999667
"[[0, 'O', 0], ['O', 0, 0], ['X', 0, 'X']]",3,0.8999999999999881
"[[0, 'O', 0], ['O', 0, 0], ['X', 0, 'X']]",5,0.899999999999999
"[[0, 'O', 0], ['O', 0, 0], ['X', 0, 'X']]",8,0.7289999888799028
"[[0, 'O', 0], ['O', 0, 0], ['X', 0, 'X']]",6,0.7289999999998331
"[['X', 'O', 0], ['O', 0, 0], ['X', 0, 'X']]",8,0.010804590000000003
"[['X', 'O', 0], ['O', 0, 0], ['X', 0, 'X']]",6,0.009000000000000001
"[['X', 'O', 0], ['O', 0, 0], ['X', 0, 'X']]",5,0.0
"[['X', 'O', 0], ['O', 0, 0], ['X', 0, 'X']]",3,0.009000000000000001
"[['X', 'O', 0], ['O', 0, 0], ['X', 'O', 'X']]",5,-0.9999093489558254
"[['X', 'O', 0], ['O', 0, 0], ['X', 'O', 'X']]",3,0.8999863753651913
"[['X', 'O', 0], ['O', 0, 0], ['X', 'O', 'X']]",6,0.8999417739450073
"[['X', 0, 0], [0, 0, 'O'], [0, 0, 0]]",9,0.8099999999999987
"[['X', 0, 0], [0, 0, 'O'], [0, 0, 0]]",7,0.0
"[['X', 0, 0], [0, 0, 'O'], [0, 0, 0]]",3,0.0
"[['X', 0, 0], [0, 0, 'O'], [0, 0, 0]]",2,0.0
"[['X', 0, 0], [0, 0, 'O'], [0, 0, 0]]",8,0.0
"[['X', 0, 0], [0, 0, 'O'], [0, 0, 0]]",4,0.0
"[['X', 0, 0], [0, 0, 'O'], [0, 0, 0]]",5,0.0
"[['X', 0, 0], [0, 0, 'O'], [0, 0, 'X']]",8,0.8529464705480984
"[['X', 0, 0], [0, 0, 'O'], [0, 0, 'X']]",2,0.899999999999999
"[['X', 0, 0], [0, 0, 'O'], [0, 0, 'X']]",3,0.899999999999999
"[['X', 0, 0], [0, 0, 'O'], [0, 0, 'X']]",7,0.880005916459701
"[['X', 0, 0], [0, 0, 'O'], [0, 0, 'X']]",5,0.7289999999999983
"[['X', 0, 0], [0, 0, 'O'], [0, 0, 'X']]",4,0.899999999999999
"[['X', 0, 0], [0, 0, 'O'], [0, 'O', 'X']]",5,0.9381719455564018
"[['X', 0, 0], [0, 0, 'O'], [0, 'O', 'X']]",7,0.8999729704317301
"[['X', 0, 0], [0, 0, 'O'], [0, 'O', 'X']]",2,0.7290018102762972
"[['X', 0, 0], [0, 0, 'O'], [0, 'O', 'X']]",4,0.8996095737900421
"[['X', 0, 0], [0, 0, 'O'], [0, 'O', 'X']]",3,0.7290000087709518
"[[0, 0, 0], [0, 'X', 0], [0, 0, 0]]",7,0.022101403587511313
"[[0, 0, 0], [0, 'X', 0], [0, 0, 0]]",8,0.0
"[[0, 0, 0], [0, 'X', 0], [0, 0, 0]]",6,1.2465900000000004e-05
"[[0, 0, 0], [0, 'X', 0], [0, 0, 0]]",3,0.0
"[[0, 0, 0], [0, 'X', 0], [0, 0, 0]]",4,0.0
"[[0, 0, 0], [0, 'X', 0], [0, 0, 0]]",2,0.0030866691060000007
"[[0, 0, 0], [0, 'X', 0], [0, 0, 0]]",1,0.00010216369296000005
"[[0, 0, 0], [0, 'X', 0], [0, 0, 0]]",9,0.0
"[[0, 0, 0], [0, 'X', 0], ['O', 0, 0]]",3,0.7289999999999555
"[[0, 0, 0], [0, 'X', 0], ['O', 0, 0]]",6,0.7289999699461525
"[[0, 0, 0], [0, 'X', 0], ['O', 0, 0]]",9,0.7289999999999932
"[[0, 0, 0], [0, 'X', 0], ['O', 0, 0]]",2,0.7289983963046945
"[[0, 0, 0], [0, 'X', 0], ['O', 0, 0]]",1,0.7280201725964467
"[[0, 0, 0], [0, 'X', 0], ['O', 0, 0]]",4,0.728999762661671
"[[0, 0, 0], [0, 'X', 0], ['O', 0, 0]]",8,0.7278469753166912
"[[0, 0, 'X'], [0, 'X', 0], ['O', 0, 0]]",9,0.0
"[[0, 0, 'X'], [0, 'X', 0], ['O', 0, 0]]",1,0.0
"[[0, 0, 'X'], [0, 'X', 0], ['O', 0, 0]]",2,0.0
"[[0, 0, 'X'], [0, 'X', 0], ['O', 0, 0]]",4,0.0
"[[0, 0, 'X'], [0, 'X', 0], ['O', 0, 'O']]",2,0.0
"[[0, 'X', 'X'], [0, 'X', 0], ['O', 0, 'O']]",4,0.0
"[[0, 'X', 'X'], ['O', 'X', 0], ['O', 0, 'O']]",6,0.0
"[[0, 'X', 'X'], ['O', 'X', 0], ['O', 0, 'O']]",8,-0.1
"[[0, 'X', 'X'], ['O', 'X', 'X'], ['O', 0, 'O']]",8,-0.1
"[[0, 'X', 'X'], ['O', 'X', 'X'], ['O', 0, 'O']]",1,-0.1
"[['O', 0, 0], [0, 0, 0], [0, 0, 0]]",2,0.0
"[['O', 0, 0], [0, 0, 0], [0, 0, 0]]",6,0.0
"[['O', 0, 0], [0, 0, 0], [0, 0, 0]]",3,0.0
"[['O', 0, 0], [0, 0, 0], [0, 0, 0]]",9,0.6560999999999979
"[['O', 0, 0], [0, 0, 0], [0, 0, 0]]",5,0.0
"[['O', 0, 0], [0, 0, 0], [0, 0, 0]]",4,0.0
"[['O', 0, 0], [0, 0, 0], [0, 0, 0]]",8,0.0
"[['O', 0, 0], [0, 0, 0], [0, 0, 0]]",7,0.0
"[['O', 'X', 'O'], [0, 0, 0], [0, 0, 0]]",4,0.0
"[['O', 'X', 'O'], ['X', 0, 0], [0, 0, 0]]",6,0.0
"[['O', 'X', 'O'], ['X', 0, 'O'], [0, 0, 0]]",7,0.0
"[['O', 'X', 'O'], ['X', 0, 'O'], ['X', 0, 0]]",8,0.0
"[['O', 'X', 'O'], ['X', 0, 'O'], ['X', 0, 0]]",5,0.0
"[['O', 'X', 'O'], ['X', 0, 'O'], ['X', 0, 0]]",9,0.002085345
"[['O', 'X', 'O'], ['X', 0, 'O'], ['X', 'O', 0]]",9,0.0
"[['O', 'X', 'O'], ['X', 0, 'O'], ['X', 'O', 'X']]",5,0.49999999999692124
"[['O', 0, 0], [0, 0, 0], ['X', 0, 0]]",3,0.0
"[['O', 0, 0], [0, 0, 0], ['X', 0, 0]]",9,0.0
"[['O', 0, 'X'], [0, 0, 0], ['X', 0, 0]]",8,0.0
"[['O', 0, 'X'], [0, 0, 0], ['X', 0, 0]]",6,0.0
"[['O', 0, 'X'], [0, 0, 0], ['X', 'O', 0]]",9,0.0
"[['O', 0, 'X'], [0, 0, 0], ['X', 'O', 0]]",5,0.0
"[['O', 0, 'X'], [0, 0, 0], ['X', 'O', 'X']]",2,0.0
"[['O', 'O', 'X'], [0, 0, 0], ['X', 'O', 'X']]",5,-0.9999609776979306
"[['O', 'O', 'X'], [0, 0, 0], ['X', 'O', 'X']]",6,0.8999298325230694
"[['O', 'O', 'X'], [0, 0, 0], ['X', 'O', 'X']]",4,0.8999321874195614
"[[0, 0, 0], [0, 0, 0], [0, 'O', 0]]",6,0.0
"[[0, 0, 0], [0, 0, 0], [0, 'O', 0]]",9,0.715648817298926
"[[0, 0, 0], [0, 0, 0], [0, 'O', 0]]",7,0.0
"[[0, 0, 0], [0, 0, 0], [0, 'O', 0]]",2,0.0
"[[0, 0, 0], [0, 0, 0], [0, 'O', 0]]",1,0.0
"[[0, 0, 0], [0, 0, 0], [0, 'O', 0]]",3,0.0
"[[0, 0, 0], [0, 0, 0], [0, 'O', 0]]",5,0.0
"[[0, 0, 0], [0, 0, 0], [0, 'O', 0]]",4,0.0
"[[0, 0, 0], [0, 0, 'X'], [0, 'O', 0]]",7,0.0
"[[0, 0, 0], [0, 0, 'X'], [0, 'O', 0]]",4,0.3216917482136551
"[[0, 0, 0], [0, 0, 'X'], [0, 'O', 0]]",5,0.0
"[[0, 0, 0], [0, 0, 'X'], [0, 'O', 0]]",1,0.0
"[[0, 0, 0], [0, 0, 'X'], [0, 'O', 0]]",3,0.0
"[[0, 0, 0], [0, 0, 'X'], ['O', 'O', 0]]",2,0.0
"[[0, 'X', 0], [0, 0, 'X'], ['O', 'O', 0]]",1,0.0
"[['O', 'X', 0], [0, 0, 'X'], ['O', 'O', 0]]",3,0.0
"[['O', 'X', 'X'], [0, 0, 'X'], ['O', 'O', 0]]",5,-0.009000000000000001
"[['O', 'X', 'X'], [0, 0, 'X'], ['O', 'O', 0]]",4,-0.1
"[['O', 'X', 'X'], [0, 'O', 'X'], ['O', 'O', 0]]",9,0.1
"[['O', 0, 0], [0, 0, 'X'], [0, 0, 0]]",7,0.0
"[['O', 0, 0], [0, 0, 'X'], [0, 0, 0]]",4,0.0
"[['O', 0, 0], [0, 0, 'X'], [0, 0, 0]]",9,0.0
"[['O', 0, 0], [0, 0, 'X'], [0, 0, 0]]",5,0.2139003092015642
"[['O', 0, 0], [0, 0, 'X'], [0, 0, 0]]",8,0.0
"[['O', 0, 0], [0, 0, 'X'], [0, 0, 0]]",3,0.0
"[['O', 0, 0], [0, 0, 'X'], ['X', 0, 0]]",9,0.0
"[['O', 0, 0], [0, 0, 'X'], ['X', 0, 'O']]",3,0.0
"[['O', 0, 'X'], [0, 0, 'X'], ['X', 0, 'O']]",8,0.0
"[['O', 0, 'X'], [0, 0, 'X'], ['X', 'O', 'O']]",5,-0.010000000000000009
"[[0, 0, 0], ['X', 'O', 0], [0, 0, 0]]",7,0.04741218865773074
"[[0, 0, 0], ['X', 'O', 0], [0, 0, 0]]",6,0.0
"[[0, 0, 0], ['X', 'O', 0], [0, 0, 0]]",3,0.0
"[[0, 0, 0], ['X', 'O', 0], [0, 0, 0]]",8,0.0
"[[0, 0, 0], ['X', 'O', 0], [0, 0, 0]]",2,0.0
"[[0, 0, 0], ['X', 'O', 0], [0, 0, 0]]",1,0.0
"[[0, 0, 0], ['X', 'O', 0], ['O', 0, 0]]",3,0.0
"[[0, 0, 'X'], ['X', 'O', 0], ['O', 0, 0]]",1,0.0
"[[0, 0, 'X'], ['X', 'O', 0], ['O', 0, 0]]",8,0.0
"[['O', 0, 'X'], ['X', 'O', 0], ['O', 0, 0]]",9,0.0
"[['O', 0, 'X'], ['X', 'O', 0], ['O', 0, 'X']]",6,0.0
"[['O', 0, 'X'], ['X', 'O', 0], ['O', 0, 'X']]",2,0.0
"[['O', 0, 'X'], ['X', 'O', 'O'], ['O', 0, 'X']]",8,0.0
"[['O', 0, 'X'], ['X', 'O', 'O'], ['O', 'X', 'X']]",2,0.095
"[[0, 'X', 'O'], [0, 0, 0], [0, 0, 0]]",8,0.0
"[[0, 'X', 'O'], [0, 0, 0], [0, 0, 0]]",4,0.0
"[[0, 'X', 'O'], [0, 0, 0], [0, 0, 0]]",9,0.0
"[[0, 'X', 'O'], [0, 0, 0], [0, 0, 0]]",5,0.0
"[[0, 'X', 'O'], [0, 0, 0], [0, 0, 0]]",7,0.0
"[[0, 'X', 'O'], [0, 0, 0], [0, 0, 0]]",1,0.0
"[[0, 'X', 'O'], [0, 0, 0], [0, 'O', 0]]",1,0.0
"[[0, 'X', 'O'], [0, 0, 0], [0, 'O', 0]]",9,0.0
"[[0, 'X', 'O'], [0, 0, 0], [0, 'O', 0]]",5,0.0
"[['X', 'X', 'O'], [0, 0, 0], [0, 'O', 0]]",9,0.0
"[['X', 'X', 'O'], [0, 0, 0], [0, 'O', 0]]",4,0.0
"[['X', 'X', 'O'], [0, 0, 0], [0, 'O', 0]]",7,0.0
"[['X', 'X', 'O'], [0, 0, 0], [0, 'O', 'O']]",4,0.0
"[['X', 'X', 'O'], ['X', 0, 0], [0, 'O', 'O']]",6,-0.1
"[[0, 0, 0], ['O', 0, 'O'], [0, 'X', 0]]",3,0.0
"[[0, 0, 0], ['O', 0, 'O'], [0, 'X', 0]]",7,0.0
"[[0, 0, 'X'], ['O', 0, 'O'], [0, 'X', 0]]",1,0.0
"[['O', 0, 'X'], ['O', 0, 'O'], [0, 'X', 0]]",7,0.0
"[['O', 0, 'X'], ['O', 0, 'O'], ['X', 'X', 0]]",9,0.0
"[['O', 0, 'X'], ['O', 0, 'O'], ['X', 'X', 0]]",2,0.0
"[['O', 0, 'X'], ['O', 0, 'O'], ['X', 'X', 'O']]",5,0.1
"[[0, 0, 0], [0, 0, 0], [0, 'X', 'O']]",3,0.0
"[[0, 0, 0], [0, 0, 0], [0, 'X', 'O']]",5,0.0
"[[0, 0, 0], [0, 0, 0], [0, 'X', 'O']]",6,0.0
"[[0, 0, 0], [0, 0, 0], [0, 'X', 'O']]",4,0.0
"[[0, 0, 0], [0, 0, 0], [0, 'X', 'O']]",7,0.0
"[[0, 0, 0], [0, 0, 0], [0, 'X', 'O']]",2,0.0
"[[0, 0, 0], [0, 0, 0], [0, 'X', 'O']]",1,0.0
"[[0, 0, 'O'], [0, 0, 0], [0, 'X', 'O']]",7,0.0
"[[0, 0, 'O'], [0, 0, 0], ['X', 'X', 'O']]",6,-0.1
"[[0, 0, 'O'], [0, 0, 0], ['X', 'X', 'O']]",2,0.0
"[[0, 0, 'O'], [0, 0, 0], [0, 0, 'X']]",2,0.7289999999999834
"[[0, 0, 'O'], [0, 0, 0], [0, 0, 'X']]",7,0.7289999999999621
"[[0, 0, 'O'], [0, 0, 0], [0, 0, 'X']]",8,0.7862403746843257
"[[0, 0, 'O'], [0, 0, 0], [0, 0, 'X']]",1,0.7289999999999979
"[[0, 0, 'O'], [0, 0, 0], [0, 0, 'X']]",6,0.7289999999999974
"[[0, 0, 'O'], [0, 0, 0], [0, 0, 'X']]",4,0.7289999999999939
"[[0, 0, 'O'], [0, 0, 0], [0, 0, 'X']]",5,0.7289999999999731
"[[0, 'X', 'O'], [0, 0, 0], [0, 0, 'X']]",1,0.0
"[[0, 'X', 'O'], [0, 0, 0], [0, 0, 'X']]",8,0.0
"[[0, 'X', 'O'], [0, 0, 0], [0, 0, 'X']]",4,0.0
"[['O', 'X', 'O'], [0, 0, 0], [0, 0, 'X']]",5,0.0
"[['O', 'X', 'O'], [0, 0, 0], [0, 0, 'X']]",6,0.0
"[['O', 'X', 'O'], [0, 'X', 0], [0, 0, 'X']]",8,0.0
"[['O', 'X', 'O'], [0, 'X', 0], [0, 'O', 'X']]",4,0.0
"[['O', 'X', 'O'], [0, 'X', 0], [0, 'O', 'X']]",7,0.0
"[['O', 'X', 'O'], ['X', 'X', 0], [0, 'O', 'X']]",7,0.0
"[['O', 'X', 'O'], ['X', 'X', 0], [0, 'O', 'X']]",6,0.0045000000000000005
"[['O', 'X', 'O'], ['X', 'X', 0], ['O', 'O', 'X']]",6,0.221
"[[0, 0, 0], [0, 0, 0], [0, 'O', 'X']]",4,0.7817429059340898
"[[0, 0, 0], [0, 0, 0], [0, 'O', 'X']]",3,0.7865999391277193
"[[0, 0, 0], [0, 0, 0], [0, 'O', 'X']]",7,0.7954399534527837
"[[0, 0, 0], [0, 0, 0], [0, 'O', 'X']]",1,0.7289999999999983
"[[0, 0, 0], [0, 0, 0], [0, 'O', 'X']]",2,0.7289999999999981
"[[0, 0, 0], [0, 0, 0], [0, 'O', 'X']]",5,0.69296207557165
"[[0, 0, 0], [0, 0, 0], [0, 'O', 'X']]",6,0.7718091400225854
"[[0, 0, 0], ['X', 0, 0], [0, 'O', 'X']]",7,0.0
"[[0, 0, 0], ['X', 0, 0], [0, 'O', 'X']]",2,0.0
"[[0, 0, 0], ['X', 0, 0], [0, 'O', 'X']]",5,-7.290000000000002e-05
"[[0, 0, 0], ['X', 0, 0], ['O', 'O', 'X']]",2,0.0
"[[0, 0, 0], ['X', 0, 0], ['O', 'O', 'X']]",3,0.0
"[[0, 0, 0], ['X', 0, 0], ['O', 'O', 'X']]",5,0.0
"[[0, 0, 0], ['X', 0, 0], ['O', 'O', 'X']]",6,0.0
"[[0, 'X', 0], ['X', 0, 0], ['O', 'O', 'X']]",3,0.0
"[[0, 'X', 'O'], ['X', 0, 0], ['O', 'O', 'X']]",1,0.0
"[[0, 'X', 'O'], ['X', 0, 0], ['O', 'O', 'X']]",5,-0.1
"[['X', 'X', 'O'], ['X', 0, 0], ['O', 'O', 'X']]",5,-0.1
"[[0, 0, 'O'], [0, 0, 0], [0, 'X', 0]]",7,0.0
"[[0, 0, 'O'], [0, 0, 0], [0, 'X', 0]]",1,0.0
"[[0, 0, 'O'], [0, 0, 0], [0, 'X', 0]]",2,0.010196450910000002
"[[0, 0, 'O'], [0, 0, 0], [0, 'X', 0]]",5,0.0
"[[0, 0, 'O'], [0, 0, 0], [0, 'X', 0]]",9,0.0
"[[0, 0, 'O'], [0, 0, 0], [0, 'X', 0]]",4,0.0
"[[0, 0, 'O'], [0, 0, 0], ['O', 'X', 0]]",6,0.0
"[[0, 0, 'O'], [0, 0, 0], ['O', 'X', 0]]",5,0.0
"[[0, 0, 'O'], [0, 0, 0], ['O', 'X', 0]]",4,0.0
"[[0, 0, 'O'], [0, 0, 'X'], ['O', 'X', 0]]",2,0.0
"[[0, 0, 'O'], [0, 0, 'X'], ['O', 'X', 0]]",9,0.0
"[[0, 'O', 'O'], [0, 0, 'X'], ['O', 'X', 0]]",5,0.0
"[[0, 'O', 'O'], [0, 'X', 'X'], ['O', 'X', 0]]",4,0.0
"[[0, 'O', 'O'], ['O', 'X', 'X'], ['O', 'X', 0]]",9,0.0
"[[0, 'O', 'O'], ['O', 'X', 'X'], ['O', 'X', 'X']]",1,0.21924100000000002
"[[0, 0, 0], [0, 0, 0], ['X', 0, 'O']]",6,0.0
"[[0, 0, 0], [0, 0, 0], ['X', 0, 'O']]",8,0.0
"[[0, 0, 0], [0, 0, 0], ['X', 0, 'O']]",4,0.0
"[[0, 0, 0], [0, 0, 0], ['X', 0, 'O']]",3,-0.0008100000000000002
"[[0, 0, 0], [0, 0, 0], ['X', 0, 'O']]",1,0.0
"[[0, 0, 0], [0, 0, 'X'], ['X', 0, 'O']]",2,0.0
"[[0, 0, 0], [0, 0, 'X'], ['X', 0, 'O']]",4,0.0
"[[0, 'O', 0], [0, 0, 'X'], ['X', 0, 'O']]",1,0.0
"[['X', 'O', 0], [0, 0, 'X'], ['X', 0, 'O']]",3,0.0
"[['X', 'O', 0], [0, 0, 'X'], ['X', 0, 'O']]",8,0.0
"[['X', 'O', 'O'], [0, 0, 'X'], ['X', 0, 'O']]",8,0.0
"[['X', 'O', 'O'], [0, 0, 'X'], ['X', 0, 'O']]",5,0.0
"[['X', 'O', 'O'], [0, 0, 'X'], ['X', 'X', 'O']]",5,0.0
"[['X', 'O', 'O'], [0, 0, 'X'], ['X', 'X', 'O']]",4,0.0
"[['X', 'O', 'O'], [0, 'O', 'X'], ['X', 'X', 'O']]",4,0.14
"[['X', 0, 0], [0, 'O', 0], ['O', 0, 'X']]",2,0.8099999999999987
"[['X', 0, 0], [0, 'O', 0], ['O', 0, 'X']]",4,0.0
"[['X', 0, 0], [0, 'O', 0], ['O', 0, 'X']]",6,-0.0008100000000000002
"[['X', 0, 0], [0, 'O', 0], ['O', 0, 'X']]",3,0.0
"[['X', 0, 0], [0, 'O', 0], ['O', 0, 'X']]",8,0.0
"[['X', 'X', 0], [0, 'O', 0], ['O', 0, 'X']]",4,0.899999999999999
"[['X', 'X', 0], [0, 'O', 0], ['O', 0, 'X']]",3,-0.9999999999999996
"[['X', 'X', 0], [0, 'O', 0], ['O', 0, 'X']]",6,0.8294108895345265
"[['X', 'X', 0], [0, 'O', 0], ['O', 0, 'X']]",8,0.899999999999999
"[['X', 'X', 0], ['O', 'O', 0], ['O', 0, 'X']]",8,0.0
"[['X', 'X', 0], ['O', 'O', 0], ['O', 0, 'X']]",6,0.0
"[['X', 'X', 0], ['O', 'O', 0], ['O', 0, 'X']]",3,0.9999999999999996
"[['X', 'X', 0], ['O', 'O', 0], ['O', 'X', 'X']]",6,-0.1
"[[0, 0, 0], [0, 0, 0], ['O', 0, 0]]",5,0.6560999999999926
"[[0, 0, 0], [0, 0, 0], ['O', 0, 0]]",3,0.0
"[[0, 0, 0], [0, 0, 0], ['O', 0, 0]]",9,0.0
"[[0, 0, 0], [0, 0, 0], ['O', 0, 0]]",4,0.0
"[[0, 0, 0], [0, 0, 0], ['O', 0, 0]]",6,0.0
"[[0, 0, 0], [0, 0, 0], ['O', 0, 0]]",2,0.0
"[[0, 0, 0], [0, 0, 0], ['O', 0, 0]]",1,0.0
"[[0, 0, 0], [0, 0, 0], ['O', 0, 0]]",8,0.0
"[[0, 0, 0], [0, 'X', 'O'], ['O', 0, 'X']]",4,0.7322218487570592
"[[0, 0, 0], [0, 'X', 'O'], ['O', 0, 'X']]",2,0.8999999793061825
"[[0, 0, 0], [0, 'X', 'O'], ['O', 0, 'X']]",1,0.3251662133738191
"[[0, 0, 0], [0, 'X', 'O'], ['O', 0, 'X']]",3,0.8999999566380577
"[[0, 0, 0], [0, 'X', 'O'], ['O', 0, 'X']]",8,0.8999989131188169
"[[0, 0, 0], ['O', 'X', 'O'], ['O', 0, 'X']]",2,0.0
"[[0, 0, 0], ['O', 'X', 'O'], ['O', 0, 'X']]",8,0.8134999410021279
"[[0, 'X', 0], ['O', 'X', 'O'], ['O', 0, 'X']]",3,-0.0016046100000000005
"[[0, 'X', 0], ['O', 'X', 'O'], ['O', 0, 'X']]",1,-0.1
"[[0, 'X', 'O'], ['O', 'X', 'O'], ['O', 0, 'X']]",1,0.9999999101855006
"[[0, 0, 0], [0, 'O', 'X'], [0, 0, 0]]",2,0.0
"[[0, 0, 0], [0, 'O', 'X'], [0, 0, 0]]",1,0.0
"[[0, 0, 0], [0, 'O', 'X'], [0, 0, 0]]",3,0.0
"[[0, 0, 0], [0, 'O', 'X'], [0, 0, 0]]",9,0.4128629869961365
"[[0, 0, 0], [0, 'O', 'X'], [0, 0, 0]]",4,0.0
"[[0, 0, 0], [0, 'O', 'X'], [0, 0, 0]]",7,0.0
"[[0, 0, 0], [0, 'O', 'X'], [0, 0, 0]]",8,0.0
"[[0, 'O', 0], [0, 'O', 'X'], [0, 0, 0]]",7,0.0
"[[0, 'O', 0], [0, 'O', 'X'], ['X', 0, 0]]",8,-0.1
"[[0, 0, 0], ['O', 0, 'X'], ['X', 0, 'O']]",8,0.0
"[[0, 0, 0], ['O', 0, 'X'], ['X', 'X', 'O']]",3,0.0
"[[0, 0, 0], ['O', 0, 'X'], ['X', 'X', 'O']]",1,0.0
"[[0, 0, 0], ['O', 0, 'X'], ['X', 'X', 'O']]",2,0.0
"[[0, 0, 'O'], ['O', 0, 'X'], ['X', 'X', 'O']]",2,0.0
"[[0, 'X', 'O'], ['O', 0, 'X'], ['X', 'X', 'O']]",5,0.019890000000000005
"[[0, 'X', 'O'], ['O', 0, 'X'], ['X', 'X', 'O']]",1,0.0
"[[0, 'X', 'O'], ['O', 'O', 'X'], ['X', 'X', 'O']]",1,0.17195000000000002
"[['X', 0, 0], ['O', 0, 0], [0, 0, 0]]",6,0.0
"[['X', 0, 0], ['O', 0, 0], [0, 0, 0]]",3,0.0
"[['X', 0, 0], ['O', 0, 0], [0, 0, 0]]",2,0.0
"[['X', 0, 0], ['O', 0, 0], [0, 0, 0]]",7,0.0
"[['X', 0, 0], ['O', 0, 0], [0, 0, 0]]",5,0.0
"[['X', 0, 0], ['O', 0, 0], [0, 0, 0]]",9,0.8099999999999987
"[['X', 0, 0], ['O', 0, 0], [0, 0, 0]]",8,0.0
"[['X', 0, 0], ['O', 0, 'X'], [0, 0, 0]]",9,0.0
"[['X', 0, 0], ['O', 0, 'X'], [0, 0, 0]]",3,0.0
"[['X', 0, 0], ['O', 0, 'X'], [0, 0, 0]]",5,0.0
"[['X', 0, 0], ['O', 0, 'X'], [0, 0, 0]]",8,0.0
"[['X', 0, 0], ['O', 0, 'X'], [0, 0, 'O']]",3,0.0
"[['X', 0, 0], ['O', 0, 'X'], [0, 0, 'O']]",8,0.0
"[['X', 0, 0], ['O', 0, 'X'], [0, 0, 'O']]",7,0.0
"[['X', 0, 'X'], ['O', 0, 'X'], [0, 0, 'O']]",8,0.0
"[['X', 0, 'X'], ['O', 0, 'X'], [0, 0, 'O']]",2,0.0
"[['X', 0, 'X'], ['O', 0, 'X'], [0, 'O', 'O']]",5,0.0
"[['X', 0, 'X'], ['O', 'X', 'X'], [0, 'O', 'O']]",2,0.0
"[['X', 0, 'X'], ['O', 'X', 'X'], [0, 'O', 'O']]",7,-0.1
"[['X', 'O', 'X'], ['O', 'X', 'X'], [0, 'O', 'O']]",7,0.1
"[['O', 0, 0], ['O', 0, 'X'], [0, 0, 0]]",2,0.0
"[['O', 'X', 0], ['O', 0, 'X'], [0, 0, 0]]",7,-0.1
"[['O', 'X', 0], ['O', 0, 'X'], [0, 0, 0]]",9,-0.0171
"[['O', 'X', 0], ['O', 0, 'X'], [0, 0, 0]]",5,0.0
"[['O', 'X', 0], ['O', 0, 'X'], [0, 0, 0]]",3,0.0
"[[0, 0, 0], [0, 0, 0], [0, 'X', 0]]",6,0.0
"[[0, 0, 0], [0, 0, 0], [0, 'X', 0]]",3,0.0021601902960000008
"[[0, 0, 0], [0, 0, 0], [0, 'X', 0]]",2,0.0
"[[0, 0, 0], [0, 0, 0], [0, 'X', 0]]",5,0.00038126700000000013
"[[0, 0, 0], [0, 0, 0], [0, 'X', 0]]",7,0.0
"[[0, 0, 0], [0, 0, 0], [0, 'X', 0]]",1,0.0
"[[0, 0, 0], [0, 0, 0], [0, 'X', 0]]",4,0.0
"[[0, 0, 0], [0, 0, 0], [0, 'X', 0]]",9,0.0
"[[0, 0, 0], [0, 0, 'O'], [0, 'X', 0]]",3,0.0
"[[0, 0, 0], [0, 0, 'O'], [0, 'X', 0]]",1,0.0
"[[0, 0, 0], [0, 0, 'O'], [0, 'X', 0]]",4,0.0
"[[0, 0, 0], [0, 0, 'O'], [0, 'X', 0]]",5,0.0
"[[0, 0, 0], [0, 0, 'O'], [0, 'X', 0]]",9,0.0
"[[0, 0, 0], [0, 0, 'O'], [0, 'X', 0]]",2,0.0
"[[0, 0, 'X'], [0, 0, 'O'], [0, 'X', 0]]",5,0.0
"[[0, 0, 'X'], [0, 0, 'O'], [0, 'X', 0]]",2,0.0
"[[0, 0, 'X'], [0, 0, 'O'], [0, 'X', 0]]",1,0.0
"[[0, 0, 'X'], [0, 0, 'O'], [0, 'X', 0]]",9,0.0
"[[0, 0, 'X'], [0, 'O', 'O'], [0, 'X', 0]]",4,0.0
"[[0, 0, 'X'], ['X', 'O', 'O'], [0, 'X', 0]]",1,0.0
"[[0, 0, 'X'], ['X', 'O', 'O'], [0, 'X', 0]]",9,0.0
"[[0, 0, 'X'], ['X', 'O', 'O'], [0, 'X', 0]]",2,0.0
"[['O', 0, 'X'], ['X', 'O', 'O'], [0, 'X', 0]]",9,0.0
"[['O', 0, 'X'], ['X', 'O', 'O'], [0, 'X', 'X']]",2,0.009000000000000001
"[['O', 'O', 'X'], ['X', 'O', 'O'], [0, 'X', 'X']]",7,0.2989
"[['X', 'O', 0], [0, 0, 0], [0, 0, 0]]",5,0.0
"[['X', 'O', 0], [0, 0, 0], [0, 0, 0]]",9,0.8099999999999987
