Episode,Reward,Result
52817,1.0,win
52818,1.0,win
52819,1.0,win
52820,1.0,win
52821,1.0,win
52822,1.0,win
52823,1.0,win
52824,1.0,win
52825,1.0,win
52826,1.0,win
52827,-1.0,lose
52828,1.0,win
52829,1.0,win
52830,0.5,tie
52831,-1.0,lose
52832,1.0,win
52833,1.0,win
52834,1.0,win
52835,1.0,win
52836,1.0,win
52837,1.0,win
52838,1.0,win
52839,-1.0,lose
52840,1.0,win
52841,-1.0,lose
52842,1.0,win
52843,-1.0,lose
52844,1.0,win
52845,1.0,win
52846,1.0,win
52847,0.5,tie
52848,1.0,win
52849,-1.0,lose
52850,1.0,win
52851,1.0,win
52852,1.0,win
52853,1.0,win
52854,1.0,win
52855,1.0,win
52856,1.0,win
52857,1.0,win
52858,1.0,win
52859,-1.0,lose
52860,1.0,win
52861,-1.0,lose
52862,-1.0,lose
52863,-1.0,lose
52864,0.5,tie
52865,-1.0,lose
52866,1.0,win
52867,1.0,win
52868,1.0,win
52869,1.0,win
52870,1.0,win
52871,-1.0,lose
52872,1.0,win
52873,1.0,win
52874,0.5,tie
52875,1.0,win
52876,1.0,win
52877,1.0,win
52878,-1.0,lose
52879,1.0,win
52880,1.0,win
52881,-1.0,lose
52882,1.0,win
52883,1.0,win
52884,-1.0,lose
52885,0.5,tie
52886,1.0,win
52887,1.0,win
52888,1.0,win
52889,1.0,win
52890,0.5,tie
52891,1.0,win
52892,1.0,win
52893,1.0,win
52894,1.0,win
52895,1.0,win
52896,1.0,win
52897,-1.0,lose
52898,-1.0,lose
52899,-1.0,lose
52900,1.0,win
52901,1.0,win
52902,1.0,win
52903,0.5,tie
52904,1.0,win
52905,-1.0,lose
52906,1.0,win
52907,1.0,win
52908,-1.0,lose
52909,0.5,tie
52910,1.0,win
52911,1.0,win
52912,1.0,win
52913,-1.0,lose
52914,1.0,win
52915,1.0,win
52916,1.0,win
52917,1.0,win
52918,1.0,win
52919,1.0,win
52920,1.0,win
52921,1.0,win
52922,1.0,win
52923,1.0,win
52924,1.0,win
52925,1.0,win
52926,1.0,win
52927,1.0,win
52928,1.0,win
52929,-1.0,lose
52930,1.0,win
52931,1.0,win
52932,1.0,win
52933,-1.0,lose
52934,1.0,win
52935,1.0,win
52936,-1.0,lose
52937,1.0,win
52938,1.0,win
52939,1.0,win
52940,-1.0,lose
52941,-1.0,lose
52942,1.0,win
52943,1.0,win
52944,-1.0,lose
52945,1.0,win
52946,1.0,win
52947,1.0,win
52948,1.0,win
52949,1.0,win
52950,1.0,win
52951,-1.0,lose
52952,1.0,win
52953,1.0,win
52954,1.0,win
52955,1.0,win
52956,1.0,win
52957,1.0,win
52958,1.0,win
52959,-1.0,lose
52960,1.0,win
52961,1.0,win
52962,1.0,win
52963,1.0,win
52964,1.0,win
52965,0.5,tie
52966,1.0,win
52967,1.0,win
52968,1.0,win
52969,1.0,win
52970,1.0,win
52971,1.0,win
52972,1.0,win
52973,1.0,win
52974,1.0,win
52975,1.0,win
52976,1.0,win
52977,1.0,win
52978,1.0,win
52979,1.0,win
52980,1.0,win
52981,-1.0,lose
52982,1.0,win
52983,1.0,win
52984,1.0,win
52985,1.0,win
52986,1.0,win
52987,1.0,win
52988,1.0,win
52989,1.0,win
52990,1.0,win
52991,1.0,win
52992,-1.0,lose
52993,1.0,win
52994,1.0,win
52995,1.0,win
52996,0.5,tie
52997,1.0,win
52998,1.0,win
52999,1.0,win
53000,1.0,win
53001,1.0,win
53002,1.0,win
53003,1.0,win
53004,1.0,win
53005,1.0,win
53006,1.0,win
53007,1.0,win
53008,1.0,win
53009,-1.0,lose
53010,1.0,win
53011,1.0,win
53012,1.0,win
53013,-1.0,lose
53014,-1.0,lose
53015,1.0,win
53016,1.0,win
53017,1.0,win
53018,1.0,win
53019,0.5,tie
53020,1.0,win
53021,1.0,win
53022,1.0,win
53023,-1.0,lose
53024,0.5,tie
53025,0.5,tie
53026,1.0,win
53027,1.0,win
53028,-1.0,lose
53029,1.0,win
53030,1.0,win
53031,1.0,win
53032,1.0,win
53033,1.0,win
53034,1.0,win
53035,1.0,win
53036,-1.0,lose
53037,1.0,win
53038,1.0,win
53039,1.0,win
53040,1.0,win
53041,1.0,win
53042,1.0,win
53043,1.0,win
53044,1.0,win
53045,1.0,win
53046,1.0,win
53047,1.0,win
53048,1.0,win
53049,1.0,win
53050,1.0,win
53051,1.0,win
53052,1.0,win
53053,1.0,win
53054,1.0,win
53055,1.0,win
53056,1.0,win
53057,1.0,win
53058,1.0,win
53059,1.0,win
53060,1.0,win
53061,0.5,tie
53062,1.0,win
53063,-1.0,lose
53064,1.0,win
53065,1.0,win
53066,-1.0,lose
53067,1.0,win
53068,1.0,win
53069,1.0,win
53070,1.0,win
53071,1.0,win
53072,1.0,win
53073,1.0,win
53074,0.5,tie
53075,1.0,win
53076,1.0,win
53077,1.0,win
53078,1.0,win
53079,1.0,win
53080,-1.0,lose
53081,1.0,win
53082,-1.0,lose
53083,-1.0,lose
53084,1.0,win
53085,-1.0,lose
53086,1.0,win
53087,1.0,win
53088,1.0,win
53089,1.0,win
53090,1.0,win
53091,1.0,win
53092,1.0,win
53093,1.0,win
53094,-1.0,lose
53095,1.0,win
53096,1.0,win
53097,1.0,win
53098,1.0,win
53099,1.0,win
53100,1.0,win
53101,1.0,win
53102,0.5,tie
53103,1.0,win
53104,1.0,win
53105,1.0,win
53106,1.0,win
53107,1.0,win
53108,1.0,win
53109,1.0,win
53110,1.0,win
53111,1.0,win
53112,1.0,win
53113,-1.0,lose
53114,1.0,win
53115,1.0,win
53116,1.0,win
53117,1.0,win
53118,1.0,win
53119,1.0,win
53120,1.0,win
53121,1.0,win
53122,0.5,tie
53123,1.0,win
53124,1.0,win
53125,1.0,win
53126,-1.0,lose
53127,1.0,win
53128,1.0,win
53129,1.0,win
53130,1.0,win
53131,1.0,win
53132,1.0,win
53133,1.0,win
53134,1.0,win
53135,1.0,win
53136,1.0,win
53137,-1.0,lose
53138,1.0,win
53139,1.0,win
53140,-1.0,lose
53141,1.0,win
53142,1.0,win
53143,1.0,win
53144,1.0,win
53145,1.0,win
53146,0.5,tie
53147,1.0,win
53148,1.0,win
53149,1.0,win
53150,1.0,win
53151,1.0,win
53152,1.0,win
53153,1.0,win
53154,1.0,win
53155,-1.0,lose
53156,1.0,win
53157,0.5,tie
53158,1.0,win
53159,1.0,win
53160,1.0,win
53161,-1.0,lose
53162,1.0,win
53163,-1.0,lose
53164,1.0,win
53165,1.0,win
53166,1.0,win
53167,-1.0,lose
53168,1.0,win
53169,1.0,win
53170,-1.0,lose
53171,-1.0,lose
53172,-1.0,lose
53173,1.0,win
53174,1.0,win
53175,1.0,win
53176,1.0,win
53177,1.0,win
53178,-1.0,lose
53179,1.0,win
53180,-1.0,lose
53181,1.0,win
53182,1.0,win
53183,-1.0,lose
53184,1.0,win
53185,1.0,win
53186,1.0,win
53187,1.0,win
53188,1.0,win
53189,1.0,win
53190,1.0,win
53191,1.0,win
53192,1.0,win
53193,-1.0,lose
53194,1.0,win
53195,1.0,win
53196,1.0,win
53197,1.0,win
53198,-1.0,lose
53199,-1.0,lose
53200,-1.0,lose
53201,1.0,win
53202,1.0,win
53203,1.0,win
53204,-1.0,lose
53205,1.0,win
53206,-1.0,lose
53207,1.0,win
53208,1.0,win
53209,1.0,win
53210,1.0,win
53211,1.0,win
53212,1.0,win
53213,1.0,win
53214,1.0,win
53215,-1.0,lose
53216,0.5,tie
53217,1.0,win
53218,1.0,win
53219,1.0,win
53220,-1.0,lose
53221,1.0,win
53222,0.5,tie
53223,0.5,tie
53224,1.0,win
53225,1.0,win
53226,1.0,win
53227,0.5,tie
53228,1.0,win
53229,1.0,win
53230,1.0,win
53231,1.0,win
53232,1.0,win
53233,1.0,win
53234,1.0,win
53235,1.0,win
53236,1.0,win
53237,1.0,win
53238,1.0,win
53239,1.0,win
53240,1.0,win
53241,1.0,win
53242,-1.0,lose
53243,-1.0,lose
53244,1.0,win
53245,1.0,win
53246,1.0,win
53247,1.0,win
53248,1.0,win
53249,1.0,win
53250,1.0,win
53251,1.0,win
53252,1.0,win
53253,-1.0,lose
53254,1.0,win
53255,1.0,win
53256,1.0,win
53257,1.0,win
53258,1.0,win
53259,-1.0,lose
53260,1.0,win
53261,1.0,win
53262,1.0,win
53263,1.0,win
53264,1.0,win
53265,1.0,win
53266,1.0,win
53267,1.0,win
53268,0.5,tie
53269,1.0,win
53270,0.5,tie
53271,1.0,win
53272,-1.0,lose
53273,0.5,tie
53274,1.0,win
53275,1.0,win
53276,1.0,win
53277,1.0,win
53278,1.0,win
53279,1.0,win
53280,1.0,win
53281,1.0,win
53282,1.0,win
53283,1.0,win
53284,1.0,win
53285,1.0,win
53286,1.0,win
53287,1.0,win
53288,1.0,win
53289,1.0,win
53290,-1.0,lose
53291,1.0,win
53292,1.0,win
53293,1.0,win
53294,1.0,win
53295,-1.0,lose
53296,0.5,tie
53297,1.0,win
53298,1.0,win
53299,0.5,tie
53300,1.0,win
53301,1.0,win
53302,1.0,win
53303,1.0,win
53304,1.0,win
53305,1.0,win
53306,-1.0,lose
53307,-1.0,lose
53308,-1.0,lose
53309,1.0,win
53310,1.0,win
53311,1.0,win
53312,1.0,win
53313,1.0,win
53314,1.0,win
53315,1.0,win
53316,1.0,win
53317,1.0,win
53318,1.0,win
53319,1.0,win
53320,1.0,win
53321,1.0,win
53322,1.0,win
53323,1.0,win
53324,1.0,win
53325,1.0,win
53326,1.0,win
53327,1.0,win
53328,1.0,win
53329,1.0,win
53330,-1.0,lose
53331,1.0,win
53332,1.0,win
53333,-1.0,lose
53334,1.0,win
53335,-1.0,lose
53336,1.0,win
53337,-1.0,lose
53338,-1.0,lose
53339,1.0,win
53340,1.0,win
53341,1.0,win
53342,1.0,win
53343,1.0,win
53344,-1.0,lose
53345,-1.0,lose
53346,1.0,win
53347,1.0,win
53348,1.0,win
53349,1.0,win
53350,1.0,win
53351,-1.0,lose
53352,1.0,win
53353,1.0,win
53354,1.0,win
53355,0.5,tie
53356,1.0,win
53357,1.0,win
53358,-1.0,lose
53359,1.0,win
53360,1.0,win
53361,1.0,win
53362,1.0,win
53363,1.0,win
53364,1.0,win
53365,1.0,win
53366,1.0,win
53367,1.0,win
53368,0.5,tie
53369,1.0,win
53370,-1.0,lose
53371,1.0,win
53372,1.0,win
53373,1.0,win
53374,1.0,win
53375,1.0,win
53376,1.0,win
53377,-1.0,lose
53378,1.0,win
53379,1.0,win
53380,1.0,win
53381,1.0,win
53382,1.0,win
53383,0.5,tie
53384,1.0,win
53385,1.0,win
53386,1.0,win
53387,0.5,tie
53388,1.0,win
53389,-1.0,lose
53390,1.0,win
53391,1.0,win
53392,1.0,win
53393,1.0,win
53394,1.0,win
53395,-1.0,lose
53396,0.5,tie
53397,1.0,win
53398,-1.0,lose
53399,-1.0,lose
53400,0.5,tie
53401,1.0,win
53402,1.0,win
53403,1.0,win
53404,1.0,win
53405,1.0,win
53406,-1.0,lose
53407,1.0,win
53408,1.0,win
53409,1.0,win
53410,1.0,win
53411,-1.0,lose
53412,-1.0,lose
53413,1.0,win
53414,1.0,win
53415,1.0,win
53416,1.0,win
53417,1.0,win
53418,-1.0,lose
53419,-1.0,lose
53420,1.0,win
53421,1.0,win
53422,1.0,win
53423,1.0,win
53424,1.0,win
53425,1.0,win
53426,1.0,win
53427,1.0,win
53428,1.0,win
53429,1.0,win
53430,1.0,win
53431,-1.0,lose
53432,1.0,win
53433,1.0,win
53434,1.0,win
53435,1.0,win
53436,0.5,tie
53437,1.0,win
53438,1.0,win
53439,1.0,win
53440,1.0,win
53441,1.0,win
53442,-1.0,lose
53443,1.0,win
53444,-1.0,lose
53445,1.0,win
53446,1.0,win
53447,1.0,win
53448,1.0,win
53449,1.0,win
53450,1.0,win
53451,1.0,win
53452,1.0,win
53453,1.0,win
53454,1.0,win
53455,1.0,win
53456,1.0,win
53457,1.0,win
53458,1.0,win
53459,1.0,win
53460,1.0,win
53461,1.0,win
53462,0.5,tie
53463,1.0,win
53464,1.0,win
53465,1.0,win
53466,1.0,win
53467,1.0,win
53468,1.0,win
53469,-1.0,lose
53470,1.0,win
53471,1.0,win
53472,1.0,win
53473,1.0,win
53474,-1.0,lose
53475,1.0,win
53476,1.0,win
53477,1.0,win
53478,-1.0,lose
53479,1.0,win
53480,1.0,win
53481,-1.0,lose
53482,1.0,win
53483,1.0,win
53484,1.0,win
53485,1.0,win
53486,1.0,win
53487,1.0,win
53488,1.0,win
53489,1.0,win
53490,1.0,win
53491,1.0,win
53492,1.0,win
53493,-1.0,lose
53494,-1.0,lose
53495,-1.0,lose
53496,1.0,win
53497,1.0,win
53498,-1.0,lose
53499,1.0,win
53500,1.0,win
53501,-1.0,lose
53502,-1.0,lose
53503,-1.0,lose
53504,1.0,win
53505,-1.0,lose
53506,1.0,win
53507,-1.0,lose
53508,1.0,win
53509,1.0,win
53510,1.0,win
53511,1.0,win
53512,1.0,win
53513,1.0,win
53514,1.0,win
53515,1.0,win
53516,1.0,win
53517,1.0,win
53518,1.0,win
53519,-1.0,lose
53520,-1.0,lose
53521,-1.0,lose
53522,1.0,win
53523,1.0,win
53524,1.0,win
53525,1.0,win
53526,-1.0,lose
53527,1.0,win
53528,1.0,win
53529,1.0,win
53530,1.0,win
53531,1.0,win
53532,1.0,win
53533,-1.0,lose
53534,-1.0,lose
53535,-1.0,lose
53536,1.0,win
53537,1.0,win
53538,1.0,win
53539,0.5,tie
53540,1.0,win
53541,1.0,win
53542,-1.0,lose
53543,1.0,win
53544,1.0,win
53545,1.0,win
53546,1.0,win
53547,-1.0,lose
53548,1.0,win
53549,1.0,win
53550,-1.0,lose
53551,1.0,win
53552,1.0,win
53553,1.0,win
53554,-1.0,lose
53555,1.0,win
53556,1.0,win
53557,0.5,tie
53558,-1.0,lose
53559,1.0,win
53560,1.0,win
53561,1.0,win
53562,1.0,win
53563,1.0,win
53564,1.0,win
53565,-1.0,lose
53566,1.0,win
53567,1.0,win
53568,1.0,win
53569,-1.0,lose
53570,-1.0,lose
53571,1.0,win
53572,1.0,win
53573,1.0,win
53574,1.0,win
53575,1.0,win
53576,-1.0,lose
53577,1.0,win
53578,1.0,win
53579,-1.0,lose
53580,1.0,win
53581,1.0,win
53582,1.0,win
53583,1.0,win
53584,1.0,win
53585,-1.0,lose
53586,1.0,win
53587,1.0,win
53588,1.0,win
53589,1.0,win
53590,1.0,win
53591,1.0,win
53592,1.0,win
53593,-1.0,lose
53594,1.0,win
53595,1.0,win
53596,1.0,win
53597,1.0,win
53598,0.5,tie
53599,1.0,win
53600,1.0,win
53601,1.0,win
53602,1.0,win
53603,1.0,win
53604,-1.0,lose
53605,-1.0,lose
53606,1.0,win
53607,1.0,win
53608,1.0,win
53609,1.0,win
53610,1.0,win
53611,1.0,win
53612,1.0,win
53613,1.0,win
53614,-1.0,lose
53615,1.0,win
53616,1.0,win
53617,1.0,win
53618,1.0,win
53619,1.0,win
53620,0.5,tie
53621,-1.0,lose
53622,1.0,win
53623,1.0,win
53624,0.5,tie
53625,-1.0,lose
53626,1.0,win
53627,1.0,win
53628,1.0,win
53629,1.0,win
53630,1.0,win
53631,1.0,win
53632,-1.0,lose
53633,1.0,win
53634,1.0,win
53635,1.0,win
53636,1.0,win
53637,1.0,win
53638,1.0,win
53639,1.0,win
53640,1.0,win
53641,-1.0,lose
53642,1.0,win
53643,1.0,win
53644,1.0,win
53645,1.0,win
53646,1.0,win
53647,1.0,win
53648,-1.0,lose
53649,1.0,win
53650,-1.0,lose
53651,1.0,win
53652,1.0,win
53653,1.0,win
53654,1.0,win
53655,-1.0,lose
53656,1.0,win
53657,1.0,win
53658,1.0,win
53659,1.0,win
53660,1.0,win
53661,1.0,win
53662,1.0,win
53663,1.0,win
53664,1.0,win
53665,1.0,win
53666,1.0,win
53667,-1.0,lose
53668,1.0,win
53669,1.0,win
53670,1.0,win
53671,1.0,win
53672,1.0,win
53673,1.0,win
53674,1.0,win
53675,1.0,win
53676,1.0,win
53677,1.0,win
53678,1.0,win
53679,-1.0,lose
53680,1.0,win
53681,-1.0,lose
53682,1.0,win
53683,1.0,win
53684,1.0,win
53685,1.0,win
53686,1.0,win
53687,1.0,win
53688,1.0,win
53689,1.0,win
53690,-1.0,lose
53691,1.0,win
53692,1.0,win
53693,1.0,win
53694,1.0,win
53695,1.0,win
53696,-1.0,lose
53697,1.0,win
53698,1.0,win
53699,1.0,win
53700,1.0,win
53701,1.0,win
53702,1.0,win
53703,0.5,tie
53704,1.0,win
53705,1.0,win
53706,1.0,win
53707,1.0,win
53708,1.0,win
53709,1.0,win
53710,1.0,win
53711,1.0,win
53712,1.0,win
53713,1.0,win
53714,1.0,win
53715,-1.0,lose
53716,1.0,win
53717,1.0,win
53718,1.0,win
53719,1.0,win
53720,1.0,win
53721,1.0,win
53722,1.0,win
53723,1.0,win
53724,1.0,win
53725,1.0,win
53726,1.0,win
53727,0.5,tie
53728,1.0,win
53729,1.0,win
53730,-1.0,lose
53731,1.0,win
53732,0.5,tie
53733,1.0,win
53734,1.0,win
53735,1.0,win
53736,1.0,win
53737,1.0,win
53738,1.0,win
53739,1.0,win
53740,1.0,win
53741,1.0,win
53742,1.0,win
53743,1.0,win
53744,1.0,win
53745,1.0,win
53746,1.0,win
53747,1.0,win
53748,1.0,win
53749,0.5,tie
53750,1.0,win
53751,1.0,win
53752,1.0,win
53753,1.0,win
53754,-1.0,lose
53755,1.0,win
53756,-1.0,lose
53757,1.0,win
53758,1.0,win
53759,1.0,win
53760,1.0,win
53761,1.0,win
53762,1.0,win
53763,1.0,win
53764,1.0,win
53765,1.0,win
53766,1.0,win
53767,1.0,win
53768,-1.0,lose
53769,1.0,win
53770,1.0,win
53771,1.0,win
53772,1.0,win
53773,1.0,win
53774,-1.0,lose
53775,1.0,win
53776,1.0,win
53777,1.0,win
53778,1.0,win
53779,-1.0,lose
53780,0.5,tie
53781,1.0,win
53782,1.0,win
53783,1.0,win
53784,1.0,win
53785,1.0,win
53786,1.0,win
53787,1.0,win
53788,1.0,win
53789,1.0,win
53790,1.0,win
53791,1.0,win
53792,1.0,win
53793,1.0,win
53794,1.0,win
53795,-1.0,lose
53796,1.0,win
53797,1.0,win
53798,1.0,win
53799,1.0,win
53800,-1.0,lose
53801,1.0,win
53802,-1.0,lose
53803,-1.0,lose
53804,1.0,win
53805,1.0,win
53806,1.0,win
53807,1.0,win
53808,1.0,win
53809,-1.0,lose
53810,1.0,win
53811,1.0,win
53812,1.0,win
53813,1.0,win
53814,1.0,win
53815,1.0,win
53816,1.0,win
53817,1.0,win
53818,1.0,win
53819,1.0,win
53820,1.0,win
53821,1.0,win
53822,1.0,win
53823,1.0,win
53824,1.0,win
53825,1.0,win
53826,1.0,win
53827,1.0,win
53828,0.5,tie
53829,1.0,win
53830,1.0,win
53831,1.0,win
53832,1.0,win
53833,1.0,win
53834,1.0,win
53835,1.0,win
53836,1.0,win
53837,1.0,win
53838,0.5,tie
53839,1.0,win
53840,1.0,win
53841,1.0,win
53842,1.0,win
53843,-1.0,lose
53844,1.0,win
53845,1.0,win
53846,1.0,win
53847,1.0,win
53848,1.0,win
53849,1.0,win
53850,1.0,win
53851,1.0,win
53852,1.0,win
53853,-1.0,lose
53854,1.0,win
53855,0.5,tie
53856,-1.0,lose
53857,1.0,win
53858,1.0,win
53859,1.0,win
53860,1.0,win
53861,1.0,win
53862,1.0,win
53863,1.0,win
53864,1.0,win
53865,1.0,win
53866,1.0,win
53867,1.0,win
53868,1.0,win
53869,1.0,win
53870,-1.0,lose
53871,1.0,win
53872,0.5,tie
53873,1.0,win
53874,1.0,win
53875,1.0,win
53876,1.0,win
53877,1.0,win
53878,1.0,win
53879,1.0,win
53880,1.0,win
53881,1.0,win
53882,1.0,win
53883,1.0,win
53884,1.0,win
53885,1.0,win
53886,1.0,win
53887,-1.0,lose
53888,1.0,win
53889,1.0,win
53890,1.0,win
53891,1.0,win
53892,1.0,win
53893,1.0,win
53894,1.0,win
53895,-1.0,lose
53896,1.0,win
53897,1.0,win
53898,1.0,win
53899,-1.0,lose
53900,1.0,win
53901,1.0,win
53902,1.0,win
53903,1.0,win
53904,1.0,win
53905,-1.0,lose
53906,-1.0,lose
53907,1.0,win
53908,1.0,win
53909,-1.0,lose
53910,1.0,win
53911,-1.0,lose
53912,1.0,win
53913,1.0,win
53914,1.0,win
53915,-1.0,lose
53916,1.0,win
53917,1.0,win
53918,1.0,win
53919,1.0,win
53920,-1.0,lose
53921,1.0,win
53922,1.0,win
53923,1.0,win
53924,1.0,win
53925,-1.0,lose
53926,-1.0,lose
53927,1.0,win
53928,1.0,win
53929,1.0,win
53930,1.0,win
53931,0.5,tie
53932,1.0,win
53933,1.0,win
53934,1.0,win
53935,0.5,tie
53936,-1.0,lose
53937,1.0,win
53938,1.0,win
53939,1.0,win
53940,1.0,win
53941,1.0,win
53942,1.0,win
53943,-1.0,lose
53944,1.0,win
53945,1.0,win
53946,1.0,win
53947,1.0,win
53948,1.0,win
53949,1.0,win
53950,1.0,win
53951,1.0,win
53952,1.0,win
53953,1.0,win
53954,1.0,win
53955,1.0,win
53956,1.0,win
53957,1.0,win
53958,1.0,win
53959,-1.0,lose
53960,-1.0,lose
53961,1.0,win
53962,1.0,win
53963,-1.0,lose
53964,1.0,win
53965,-1.0,lose
53966,1.0,win
53967,1.0,win
53968,1.0,win
53969,1.0,win
53970,1.0,win
53971,1.0,win
53972,0.5,tie
53973,1.0,win
53974,1.0,win
53975,1.0,win
53976,1.0,win
53977,1.0,win
53978,1.0,win
53979,1.0,win
53980,1.0,win
53981,1.0,win
53982,1.0,win
53983,1.0,win
53984,1.0,win
53985,1.0,win
53986,1.0,win
53987,1.0,win
53988,1.0,win
53989,1.0,win
53990,1.0,win
53991,0.5,tie
53992,1.0,win
53993,-1.0,lose
53994,1.0,win
53995,1.0,win
53996,-1.0,lose
53997,1.0,win
53998,1.0,win
53999,1.0,win
54000,1.0,win
54001,1.0,win
54002,1.0,win
54003,1.0,win
54004,1.0,win
54005,1.0,win
54006,1.0,win
54007,-1.0,lose
54008,1.0,win
54009,1.0,win
54010,1.0,win
54011,1.0,win
54012,1.0,win
54013,0.5,tie
54014,1.0,win
54015,1.0,win
54016,1.0,win
54017,1.0,win
54018,1.0,win
54019,-1.0,lose
54020,1.0,win
54021,1.0,win
54022,0.5,tie
54023,1.0,win
54024,1.0,win
54025,1.0,win
54026,1.0,win
54027,-1.0,lose
54028,-1.0,lose
54029,-1.0,lose
54030,1.0,win
54031,0.5,tie
54032,1.0,win
54033,1.0,win
54034,-1.0,lose
54035,1.0,win
54036,1.0,win
54037,1.0,win
54038,1.0,win
54039,1.0,win
54040,1.0,win
54041,1.0,win
54042,1.0,win
54043,1.0,win
54044,1.0,win
54045,0.5,tie
54046,1.0,win
54047,1.0,win
54048,1.0,win
54049,-1.0,lose
54050,1.0,win
54051,1.0,win
54052,1.0,win
54053,1.0,win
54054,1.0,win
54055,0.5,tie
54056,1.0,win
54057,1.0,win
54058,1.0,win
54059,1.0,win
54060,1.0,win
54061,1.0,win
54062,-1.0,lose
54063,1.0,win
54064,1.0,win
54065,1.0,win
54066,1.0,win
54067,1.0,win
54068,1.0,win
54069,1.0,win
54070,-1.0,lose
54071,-1.0,lose
54072,-1.0,lose
54073,1.0,win
54074,1.0,win
54075,-1.0,lose
54076,-1.0,lose
54077,-1.0,lose
54078,1.0,win
54079,1.0,win
54080,1.0,win
54081,1.0,win
54082,1.0,win
54083,1.0,win
54084,1.0,win
54085,1.0,win
54086,1.0,win
54087,0.5,tie
54088,-1.0,lose
54089,1.0,win
54090,1.0,win
54091,1.0,win
54092,1.0,win
54093,1.0,win
54094,0.5,tie
54095,1.0,win
54096,1.0,win
54097,1.0,win
54098,1.0,win
54099,1.0,win
54100,1.0,win
54101,-1.0,lose
54102,1.0,win
54103,-1.0,lose
54104,1.0,win
54105,0.5,tie
54106,1.0,win
54107,1.0,win
54108,1.0,win
54109,-1.0,lose
54110,-1.0,lose
54111,1.0,win
54112,1.0,win
54113,-1.0,lose
54114,1.0,win
54115,1.0,win
54116,1.0,win
54117,1.0,win
54118,1.0,win
54119,1.0,win
54120,0.5,tie
54121,1.0,win
54122,1.0,win
54123,1.0,win
54124,1.0,win
54125,1.0,win
54126,1.0,win
54127,1.0,win
54128,0.5,tie
54129,1.0,win
54130,1.0,win
54131,1.0,win
54132,1.0,win
54133,1.0,win
54134,0.5,tie
54135,-1.0,lose
54136,-1.0,lose
54137,1.0,win
54138,1.0,win
54139,-1.0,lose
54140,1.0,win
54141,1.0,win
54142,1.0,win
54143,1.0,win
54144,1.0,win
54145,1.0,win
54146,1.0,win
54147,1.0,win
54148,1.0,win
54149,1.0,win
54150,1.0,win
54151,1.0,win
54152,1.0,win
54153,1.0,win
54154,1.0,win
54155,1.0,win
54156,1.0,win
54157,1.0,win
54158,1.0,win
54159,-1.0,lose
54160,-1.0,lose
54161,1.0,win
54162,1.0,win
54163,1.0,win
54164,1.0,win
54165,1.0,win
54166,1.0,win
54167,1.0,win
54168,1.0,win
54169,1.0,win
54170,1.0,win
54171,1.0,win
54172,1.0,win
54173,1.0,win
54174,0.5,tie
54175,1.0,win
54176,1.0,win
54177,0.5,tie
54178,1.0,win
54179,1.0,win
54180,1.0,win
54181,1.0,win
54182,1.0,win
54183,1.0,win
54184,-1.0,lose
54185,1.0,win
54186,1.0,win
54187,1.0,win
54188,1.0,win
54189,1.0,win
54190,1.0,win
54191,1.0,win
54192,1.0,win
54193,1.0,win
54194,1.0,win
54195,1.0,win
54196,1.0,win
54197,1.0,win
54198,1.0,win
54199,1.0,win
54200,1.0,win
54201,-1.0,lose
54202,-1.0,lose
54203,1.0,win
54204,1.0,win
54205,1.0,win
54206,1.0,win
54207,1.0,win
54208,1.0,win
54209,-1.0,lose
54210,-1.0,lose
54211,-1.0,lose
54212,-1.0,lose
54213,1.0,win
54214,1.0,win
54215,1.0,win
54216,-1.0,lose
54217,1.0,win
54218,1.0,win
54219,1.0,win
54220,1.0,win
54221,1.0,win
54222,1.0,win
54223,1.0,win
54224,-1.0,lose
54225,-1.0,lose
54226,1.0,win
54227,1.0,win
54228,1.0,win
54229,0.5,tie
54230,1.0,win
54231,1.0,win
54232,1.0,win
54233,1.0,win
54234,-1.0,lose
54235,1.0,win
54236,1.0,win
54237,0.5,tie
54238,1.0,win
54239,0.5,tie
54240,-1.0,lose
54241,-1.0,lose
54242,1.0,win
54243,-1.0,lose
54244,-1.0,lose
54245,1.0,win
54246,1.0,win
54247,1.0,win
54248,1.0,win
54249,1.0,win
54250,1.0,win
54251,1.0,win
54252,-1.0,lose
54253,1.0,win
54254,1.0,win
54255,1.0,win
54256,1.0,win
54257,1.0,win
54258,1.0,win
54259,1.0,win
54260,1.0,win
54261,1.0,win
54262,1.0,win
54263,1.0,win
54264,1.0,win
54265,1.0,win
54266,-1.0,lose
54267,-1.0,lose
54268,1.0,win
54269,1.0,win
54270,-1.0,lose
54271,1.0,win
54272,1.0,win
54273,1.0,win
54274,1.0,win
54275,1.0,win
54276,1.0,win
54277,1.0,win
54278,1.0,win
54279,1.0,win
54280,1.0,win
54281,-1.0,lose
54282,1.0,win
54283,1.0,win
54284,1.0,win
54285,1.0,win
54286,1.0,win
54287,1.0,win
54288,-1.0,lose
54289,1.0,win
54290,1.0,win
54291,1.0,win
54292,1.0,win
54293,1.0,win
54294,1.0,win
54295,1.0,win
54296,1.0,win
54297,-1.0,lose
54298,-1.0,lose
54299,1.0,win
54300,-1.0,lose
54301,1.0,win
54302,1.0,win
54303,1.0,win
54304,1.0,win
54305,1.0,win
54306,1.0,win
54307,1.0,win
54308,1.0,win
54309,1.0,win
54310,-1.0,lose
54311,-1.0,lose
