Episode,Reward,Result
2967,1.0,win
2968,-1.0,lose
2969,1.0,win
2970,1.0,win
2971,0.5,tie
2972,-1.0,lose
2973,1.0,win
2974,1.0,win
2975,1.0,win
2976,1.0,win
2977,-1.0,lose
2978,1.0,win
2979,1.0,win
2980,-1.0,lose
2981,-1.0,lose
2982,-1.0,lose
2983,1.0,win
2984,1.0,win
2985,1.0,win
2986,-1.0,lose
2987,-1.0,lose
2988,-1.0,lose
2989,-1.0,lose
2990,-1.0,lose
2991,1.0,win
2992,1.0,win
2993,1.0,win
2994,1.0,win
2995,0.5,tie
2996,0.5,tie
2997,1.0,win
2998,0.5,tie
2999,-1.0,lose
3000,-1.0,lose
3001,1.0,win
3002,1.0,win
3003,1.0,win
3004,-1.0,lose
3005,-1.0,lose
3006,-1.0,lose
3007,1.0,win
3008,-1.0,lose
3009,1.0,win
3010,-1.0,lose
3011,1.0,win
3012,-1.0,lose
3013,1.0,win
3014,1.0,win
3015,1.0,win
3016,-1.0,lose
3017,1.0,win
3018,1.0,win
3019,1.0,win
3020,1.0,win
3021,1.0,win
3022,-1.0,lose
3023,-1.0,lose
3024,-1.0,lose
3025,0.5,tie
3026,0.5,tie
3027,0.5,tie
3028,1.0,win
3029,-1.0,lose
3030,1.0,win
3031,1.0,win
3032,0.5,tie
3033,1.0,win
3034,-1.0,lose
3035,1.0,win
3036,-1.0,lose
3037,0.5,tie
3038,1.0,win
3039,-1.0,lose
3040,1.0,win
3041,0.5,tie
3042,0.5,tie
3043,1.0,win
3044,-1.0,lose
3045,-1.0,lose
3046,-1.0,lose
3047,1.0,win
3048,0.5,tie
3049,-1.0,lose
3050,1.0,win
3051,1.0,win
3052,1.0,win
3053,1.0,win
3054,1.0,win
3055,-1.0,lose
3056,1.0,win
3057,1.0,win
3058,1.0,win
3059,1.0,win
3060,1.0,win
3061,1.0,win
3062,1.0,win
3063,-1.0,lose
3064,-1.0,lose
3065,1.0,win
3066,1.0,win
3067,1.0,win
3068,0.5,tie
3069,-1.0,lose
3070,1.0,win
3071,-1.0,lose
3072,1.0,win
3073,1.0,win
3074,0.5,tie
3075,1.0,win
3076,-1.0,lose
3077,0.5,tie
3078,-1.0,lose
3079,1.0,win
3080,1.0,win
3081,1.0,win
3082,-1.0,lose
3083,1.0,win
3084,-1.0,lose
3085,1.0,win
3086,1.0,win
3087,0.5,tie
3088,-1.0,lose
3089,1.0,win
3090,1.0,win
3091,1.0,win
3092,1.0,win
3093,1.0,win
3094,-1.0,lose
3095,1.0,win
3096,-1.0,lose
3097,-1.0,lose
3098,0.5,tie
3099,1.0,win
3100,-1.0,lose
3101,1.0,win
3102,-1.0,lose
3103,1.0,win
3104,0.5,tie
3105,1.0,win
3106,1.0,win
3107,1.0,win
3108,-1.0,lose
3109,-1.0,lose
3110,-1.0,lose
3111,0.5,tie
3112,0.5,tie
3113,1.0,win
3114,1.0,win
3115,1.0,win
3116,1.0,win
3117,0.5,tie
3118,-1.0,lose
3119,1.0,win
3120,1.0,win
3121,0.5,tie
3122,-1.0,lose
3123,1.0,win
3124,0.5,tie
3125,-1.0,lose
3126,1.0,win
3127,-1.0,lose
3128,1.0,win
3129,1.0,win
3130,1.0,win
3131,1.0,win
3132,1.0,win
3133,-1.0,lose
3134,0.5,tie
3135,-1.0,lose
3136,0.5,tie
3137,0.5,tie
3138,1.0,win
3139,1.0,win
3140,1.0,win
3141,1.0,win
3142,1.0,win
3143,-1.0,lose
3144,1.0,win
3145,1.0,win
3146,1.0,win
3147,-1.0,lose
3148,1.0,win
3149,-1.0,lose
3150,1.0,win
3151,1.0,win
3152,1.0,win
3153,1.0,win
3154,1.0,win
3155,-1.0,lose
3156,1.0,win
3157,0.5,tie
3158,1.0,win
3159,-1.0,lose
3160,1.0,win
3161,1.0,win
3162,1.0,win
3163,1.0,win
3164,1.0,win
3165,1.0,win
3166,1.0,win
3167,1.0,win
3168,1.0,win
3169,0.5,tie
3170,1.0,win
3171,1.0,win
3172,-1.0,lose
3173,1.0,win
3174,1.0,win
3175,-1.0,lose
3176,-1.0,lose
3177,-1.0,lose
3178,1.0,win
3179,-1.0,lose
3180,1.0,win
3181,1.0,win
3182,1.0,win
3183,1.0,win
3184,1.0,win
3185,1.0,win
3186,1.0,win
3187,1.0,win
3188,-1.0,lose
3189,1.0,win
3190,1.0,win
3191,0.5,tie
3192,1.0,win
3193,0.5,tie
3194,1.0,win
3195,0.5,tie
3196,-1.0,lose
3197,1.0,win
3198,-1.0,lose
3199,1.0,win
3200,-1.0,lose
3201,1.0,win
3202,-1.0,lose
3203,1.0,win
3204,1.0,win
3205,1.0,win
3206,1.0,win
3207,1.0,win
3208,1.0,win
3209,1.0,win
3210,1.0,win
3211,-1.0,lose
3212,1.0,win
3213,-1.0,lose
3214,1.0,win
3215,1.0,win
3216,1.0,win
3217,-1.0,lose
3218,0.5,tie
3219,1.0,win
3220,1.0,win
3221,1.0,win
3222,1.0,win
3223,-1.0,lose
3224,-1.0,lose
3225,-1.0,lose
3226,1.0,win
3227,0.5,tie
3228,-1.0,lose
3229,1.0,win
3230,1.0,win
3231,1.0,win
3232,1.0,win
3233,0.5,tie
3234,1.0,win
3235,-1.0,lose
3236,1.0,win
3237,-1.0,lose
3238,-1.0,lose
3239,-1.0,lose
3240,1.0,win
3241,-1.0,lose
3242,1.0,win
3243,0.5,tie
3244,1.0,win
3245,1.0,win
3246,1.0,win
3247,-1.0,lose
3248,1.0,win
3249,1.0,win
3250,0.5,tie
3251,0.5,tie
3252,0.5,tie
3253,1.0,win
3254,0.5,tie
3255,1.0,win
3256,-1.0,lose
3257,-1.0,lose
3258,1.0,win
3259,1.0,win
3260,-1.0,lose
3261,1.0,win
3262,1.0,win
3263,1.0,win
3264,1.0,win
3265,1.0,win
3266,1.0,win
3267,-1.0,lose
3268,1.0,win
3269,-1.0,lose
3270,-1.0,lose
3271,1.0,win
3272,-1.0,lose
3273,1.0,win
3274,1.0,win
3275,1.0,win
3276,1.0,win
3277,1.0,win
3278,1.0,win
3279,-1.0,lose
3280,-1.0,lose
3281,-1.0,lose
3282,0.5,tie
3283,1.0,win
3284,1.0,win
3285,1.0,win
3286,1.0,win
3287,-1.0,lose
3288,1.0,win
3289,1.0,win
3290,1.0,win
3291,1.0,win
3292,1.0,win
3293,1.0,win
3294,0.5,tie
3295,1.0,win
3296,1.0,win
3297,1.0,win
3298,1.0,win
3299,1.0,win
3300,1.0,win
3301,-1.0,lose
3302,-1.0,lose
3303,1.0,win
3304,1.0,win
3305,1.0,win
3306,1.0,win
3307,1.0,win
3308,1.0,win
3309,1.0,win
3310,1.0,win
3311,1.0,win
3312,1.0,win
3313,-1.0,lose
3314,0.5,tie
3315,1.0,win
3316,1.0,win
3317,-1.0,lose
3318,1.0,win
3319,1.0,win
3320,1.0,win
3321,1.0,win
3322,0.5,tie
3323,1.0,win
3324,-1.0,lose
3325,1.0,win
3326,-1.0,lose
3327,1.0,win
3328,-1.0,lose
3329,1.0,win
3330,-1.0,lose
3331,-1.0,lose
3332,1.0,win
3333,1.0,win
3334,1.0,win
3335,0.5,tie
3336,1.0,win
3337,1.0,win
3338,-1.0,lose
3339,1.0,win
3340,-1.0,lose
3341,1.0,win
3342,1.0,win
3343,0.5,tie
3344,1.0,win
3345,-1.0,lose
3346,-1.0,lose
3347,-1.0,lose
3348,0.5,tie
3349,1.0,win
3350,0.5,tie
3351,0.5,tie
3352,-1.0,lose
3353,1.0,win
3354,1.0,win
3355,1.0,win
3356,-1.0,lose
3357,-1.0,lose
3358,1.0,win
3359,1.0,win
3360,1.0,win
3361,1.0,win
3362,1.0,win
3363,1.0,win
3364,-1.0,lose
3365,1.0,win
3366,1.0,win
3367,-1.0,lose
3368,-1.0,lose
3369,1.0,win
3370,1.0,win
3371,1.0,win
3372,1.0,win
3373,1.0,win
3374,0.5,tie
3375,1.0,win
3376,1.0,win
3377,1.0,win
3378,1.0,win
3379,1.0,win
3380,1.0,win
3381,1.0,win
3382,-1.0,lose
3383,-1.0,lose
3384,1.0,win
3385,1.0,win
3386,1.0,win
3387,1.0,win
3388,1.0,win
3389,-1.0,lose
3390,-1.0,lose
3391,1.0,win
3392,1.0,win
3393,-1.0,lose
3394,1.0,win
3395,1.0,win
3396,1.0,win
3397,1.0,win
3398,1.0,win
3399,1.0,win
3400,-1.0,lose
3401,1.0,win
3402,1.0,win
3403,1.0,win
3404,-1.0,lose
3405,-1.0,lose
3406,-1.0,lose
3407,0.5,tie
3408,-1.0,lose
3409,1.0,win
3410,1.0,win
3411,1.0,win
3412,1.0,win
3413,-1.0,lose
3414,-1.0,lose
3415,-1.0,lose
3416,-1.0,lose
3417,1.0,win
3418,-1.0,lose
3419,1.0,win
3420,-1.0,lose
3421,1.0,win
3422,1.0,win
3423,0.5,tie
3424,1.0,win
3425,1.0,win
3426,1.0,win
3427,-1.0,lose
3428,0.5,tie
3429,-1.0,lose
3430,1.0,win
3431,1.0,win
3432,-1.0,lose
3433,1.0,win
3434,1.0,win
3435,0.5,tie
3436,-1.0,lose
3437,1.0,win
3438,1.0,win
3439,-1.0,lose
3440,-1.0,lose
3441,1.0,win
3442,-1.0,lose
3443,0.5,tie
3444,1.0,win
3445,-1.0,lose
3446,1.0,win
3447,1.0,win
3448,-1.0,lose
3449,0.5,tie
3450,1.0,win
3451,0.5,tie
3452,1.0,win
3453,-1.0,lose
3454,1.0,win
3455,1.0,win
3456,1.0,win
3457,1.0,win
3458,-1.0,lose
3459,0.5,tie
3460,1.0,win
3461,-1.0,lose
3462,1.0,win
3463,1.0,win
3464,1.0,win
3465,0.5,tie
3466,-1.0,lose
3467,1.0,win
3468,1.0,win
3469,0.5,tie
3470,-1.0,lose
3471,-1.0,lose
3472,-1.0,lose
3473,1.0,win
3474,1.0,win
3475,1.0,win
3476,1.0,win
3477,0.5,tie
3478,-1.0,lose
3479,-1.0,lose
3480,-1.0,lose
3481,1.0,win
3482,1.0,win
3483,1.0,win
3484,0.5,tie
3485,-1.0,lose
3486,0.5,tie
3487,1.0,win
3488,-1.0,lose
3489,-1.0,lose
3490,-1.0,lose
3491,1.0,win
3492,-1.0,lose
3493,1.0,win
3494,1.0,win
3495,-1.0,lose
3496,1.0,win
3497,1.0,win
3498,-1.0,lose
3499,1.0,win
3500,1.0,win
3501,1.0,win
3502,-1.0,lose
3503,1.0,win
3504,1.0,win
3505,-1.0,lose
3506,-1.0,lose
3507,1.0,win
3508,0.5,tie
3509,-1.0,lose
3510,1.0,win
3511,1.0,win
3512,-1.0,lose
3513,-1.0,lose
3514,1.0,win
3515,1.0,win
3516,1.0,win
3517,0.5,tie
3518,1.0,win
3519,-1.0,lose
3520,1.0,win
3521,-1.0,lose
3522,-1.0,lose
3523,1.0,win
3524,-1.0,lose
3525,1.0,win
3526,1.0,win
3527,1.0,win
3528,-1.0,lose
3529,1.0,win
3530,-1.0,lose
3531,-1.0,lose
3532,1.0,win
3533,1.0,win
3534,1.0,win
3535,1.0,win
3536,1.0,win
3537,1.0,win
3538,1.0,win
3539,1.0,win
3540,1.0,win
3541,-1.0,lose
3542,1.0,win
3543,-1.0,lose
3544,-1.0,lose
3545,1.0,win
3546,1.0,win
3547,1.0,win
3548,-1.0,lose
3549,1.0,win
3550,-1.0,lose
3551,1.0,win
3552,-1.0,lose
3553,1.0,win
3554,0.5,tie
3555,1.0,win
3556,1.0,win
3557,-1.0,lose
3558,1.0,win
3559,1.0,win
3560,-1.0,lose
3561,1.0,win
3562,1.0,win
3563,-1.0,lose
3564,1.0,win
3565,1.0,win
3566,1.0,win
3567,1.0,win
3568,-1.0,lose
3569,1.0,win
3570,1.0,win
3571,1.0,win
3572,-1.0,lose
3573,1.0,win
3574,1.0,win
3575,1.0,win
3576,0.5,tie
3577,1.0,win
3578,-1.0,lose
3579,1.0,win
3580,1.0,win
3581,1.0,win
3582,-1.0,lose
3583,-1.0,lose
3584,0.5,tie
3585,-1.0,lose
3586,1.0,win
3587,0.5,tie
3588,-1.0,lose
3589,-1.0,lose
3590,1.0,win
3591,-1.0,lose
3592,-1.0,lose
3593,1.0,win
3594,1.0,win
3595,1.0,win
3596,0.5,tie
3597,1.0,win
3598,0.5,tie
3599,1.0,win
3600,-1.0,lose
3601,-1.0,lose
3602,-1.0,lose
3603,-1.0,lose
3604,-1.0,lose
3605,-1.0,lose
3606,1.0,win
3607,0.5,tie
3608,1.0,win
3609,1.0,win
3610,1.0,win
3611,1.0,win
3612,1.0,win
3613,-1.0,lose
3614,1.0,win
3615,-1.0,lose
3616,1.0,win
3617,1.0,win
3618,1.0,win
3619,1.0,win
3620,1.0,win
3621,0.5,tie
3622,-1.0,lose
3623,1.0,win
3624,1.0,win
3625,1.0,win
3626,1.0,win
3627,1.0,win
3628,0.5,tie
3629,1.0,win
3630,-1.0,lose
3631,0.5,tie
3632,1.0,win
3633,1.0,win
3634,1.0,win
3635,-1.0,lose
3636,-1.0,lose
3637,1.0,win
3638,1.0,win
3639,1.0,win
3640,-1.0,lose
3641,0.5,tie
3642,-1.0,lose
3643,1.0,win
3644,1.0,win
3645,-1.0,lose
3646,0.5,tie
3647,-1.0,lose
3648,-1.0,lose
3649,1.0,win
3650,1.0,win
3651,1.0,win
3652,1.0,win
3653,1.0,win
3654,1.0,win
3655,1.0,win
3656,-1.0,lose
3657,1.0,win
3658,-1.0,lose
3659,1.0,win
3660,-1.0,lose
3661,1.0,win
3662,-1.0,lose
3663,1.0,win
3664,-1.0,lose
3665,-1.0,lose
3666,1.0,win
3667,1.0,win
3668,1.0,win
3669,1.0,win
3670,1.0,win
3671,1.0,win
3672,-1.0,lose
3673,1.0,win
3674,1.0,win
3675,1.0,win
3676,1.0,win
3677,-1.0,lose
3678,-1.0,lose
3679,1.0,win
3680,0.5,tie
3681,1.0,win
3682,-1.0,lose
3683,1.0,win
3684,-1.0,lose
3685,-1.0,lose
3686,-1.0,lose
3687,1.0,win
3688,0.5,tie
3689,0.5,tie
3690,1.0,win
3691,1.0,win
3692,1.0,win
3693,-1.0,lose
3694,-1.0,lose
3695,1.0,win
3696,1.0,win
3697,1.0,win
3698,-1.0,lose
3699,0.5,tie
3700,1.0,win
3701,1.0,win
3702,1.0,win
3703,0.5,tie
3704,1.0,win
3705,-1.0,lose
3706,-1.0,lose
3707,-1.0,lose
3708,1.0,win
3709,-1.0,lose
3710,1.0,win
3711,1.0,win
3712,-1.0,lose
3713,1.0,win
3714,1.0,win
3715,1.0,win
3716,-1.0,lose
3717,1.0,win
3718,-1.0,lose
3719,1.0,win
3720,0.5,tie
3721,1.0,win
3722,1.0,win
3723,-1.0,lose
3724,1.0,win
3725,1.0,win
3726,-1.0,lose
3727,-1.0,lose
3728,1.0,win
3729,1.0,win
3730,1.0,win
3731,1.0,win
3732,1.0,win
3733,1.0,win
3734,1.0,win
3735,1.0,win
3736,-1.0,lose
3737,1.0,win
3738,1.0,win
3739,-1.0,lose
3740,-1.0,lose
3741,1.0,win
3742,1.0,win
3743,1.0,win
3744,1.0,win
3745,0.5,tie
3746,-1.0,lose
3747,1.0,win
3748,-1.0,lose
3749,1.0,win
3750,-1.0,lose
3751,-1.0,lose
3752,1.0,win
3753,1.0,win
3754,1.0,win
3755,1.0,win
3756,1.0,win
3757,1.0,win
3758,-1.0,lose
3759,1.0,win
3760,0.5,tie
3761,-1.0,lose
3762,1.0,win
3763,1.0,win
3764,-1.0,lose
3765,1.0,win
3766,-1.0,lose
3767,1.0,win
3768,-1.0,lose
3769,1.0,win
3770,-1.0,lose
3771,0.5,tie
3772,0.5,tie
3773,1.0,win
3774,1.0,win
3775,1.0,win
3776,1.0,win
3777,1.0,win
3778,-1.0,lose
3779,1.0,win
3780,1.0,win
3781,1.0,win
3782,1.0,win
3783,0.5,tie
3784,1.0,win
3785,-1.0,lose
3786,1.0,win
3787,1.0,win
3788,1.0,win
3789,1.0,win
3790,1.0,win
3791,0.5,tie
3792,-1.0,lose
3793,-1.0,lose
3794,0.5,tie
3795,0.5,tie
3796,1.0,win
3797,-1.0,lose
3798,1.0,win
3799,0.5,tie
3800,1.0,win
3801,1.0,win
3802,1.0,win
3803,-1.0,lose
3804,-1.0,lose
3805,1.0,win
3806,1.0,win
3807,1.0,win
3808,1.0,win
3809,-1.0,lose
3810,1.0,win
3811,1.0,win
3812,-1.0,lose
3813,1.0,win
3814,1.0,win
3815,-1.0,lose
3816,0.5,tie
3817,1.0,win
3818,1.0,win
3819,1.0,win
3820,-1.0,lose
3821,1.0,win
3822,1.0,win
3823,1.0,win
3824,1.0,win
3825,0.5,tie
3826,1.0,win
3827,1.0,win
3828,1.0,win
3829,0.5,tie
3830,0.5,tie
3831,1.0,win
3832,1.0,win
3833,1.0,win
3834,1.0,win
3835,-1.0,lose
3836,1.0,win
3837,1.0,win
3838,-1.0,lose
3839,-1.0,lose
3840,1.0,win
3841,0.5,tie
3842,1.0,win
3843,-1.0,lose
3844,-1.0,lose
3845,-1.0,lose
3846,-1.0,lose
3847,-1.0,lose
3848,-1.0,lose
3849,-1.0,lose
3850,1.0,win
3851,-1.0,lose
3852,-1.0,lose
3853,1.0,win
3854,1.0,win
3855,1.0,win
3856,-1.0,lose
3857,1.0,win
3858,1.0,win
3859,0.5,tie
3860,1.0,win
3861,1.0,win
3862,1.0,win
3863,1.0,win
3864,1.0,win
3865,1.0,win
3866,-1.0,lose
3867,0.5,tie
3868,1.0,win
3869,1.0,win
3870,1.0,win
3871,1.0,win
3872,1.0,win
3873,0.5,tie
3874,1.0,win
3875,1.0,win
3876,1.0,win
3877,1.0,win
3878,1.0,win
3879,1.0,win
3880,1.0,win
3881,-1.0,lose
3882,1.0,win
3883,0.5,tie
3884,0.5,tie
3885,1.0,win
3886,1.0,win
3887,1.0,win
3888,1.0,win
3889,1.0,win
3890,-1.0,lose
3891,0.5,tie
3892,1.0,win
3893,1.0,win
3894,1.0,win
3895,-1.0,lose
3896,-1.0,lose
3897,-1.0,lose
3898,-1.0,lose
3899,-1.0,lose
3900,-1.0,lose
3901,1.0,win
3902,1.0,win
3903,1.0,win
3904,0.5,tie
3905,0.5,tie
3906,-1.0,lose
3907,-1.0,lose
3908,-1.0,lose
3909,1.0,win
3910,1.0,win
3911,0.5,tie
3912,-1.0,lose
3913,1.0,win
3914,0.5,tie
3915,1.0,win
3916,0.5,tie
3917,-1.0,lose
3918,1.0,win
3919,1.0,win
3920,1.0,win
3921,-1.0,lose
3922,1.0,win
3923,1.0,win
3924,1.0,win
3925,-1.0,lose
3926,-1.0,lose
3927,1.0,win
3928,1.0,win
3929,1.0,win
3930,1.0,win
3931,-1.0,lose
3932,1.0,win
3933,1.0,win
3934,1.0,win
3935,1.0,win
3936,1.0,win
3937,1.0,win
3938,1.0,win
3939,-1.0,lose
3940,1.0,win
3941,-1.0,lose
3942,1.0,win
3943,-1.0,lose
3944,-1.0,lose
3945,-1.0,lose
3946,1.0,win
3947,0.5,tie
3948,1.0,win
3949,1.0,win
3950,-1.0,lose
3951,1.0,win
3952,1.0,win
3953,0.5,tie
3954,1.0,win
3955,1.0,win
3956,1.0,win
3957,-1.0,lose
3958,1.0,win
3959,1.0,win
3960,-1.0,lose
3961,-1.0,lose
3962,0.5,tie
3963,1.0,win
3964,1.0,win
3965,-1.0,lose
3966,1.0,win
3967,1.0,win
3968,1.0,win
3969,-1.0,lose
3970,1.0,win
3971,1.0,win
3972,1.0,win
3973,-1.0,lose
3974,1.0,win
3975,-1.0,lose
3976,-1.0,lose
3977,1.0,win
3978,0.5,tie
3979,1.0,win
3980,1.0,win
3981,-1.0,lose
3982,-1.0,lose
3983,1.0,win
3984,-1.0,lose
3985,-1.0,lose
3986,1.0,win
3987,0.5,tie
3988,-1.0,lose
3989,1.0,win
3990,1.0,win
3991,1.0,win
3992,1.0,win
3993,1.0,win
3994,1.0,win
3995,-1.0,lose
3996,1.0,win
3997,1.0,win
3998,-1.0,lose
3999,1.0,win
4000,-1.0,lose
4001,-1.0,lose
4002,1.0,win
4003,-1.0,lose
4004,1.0,win
4005,1.0,win
4006,-1.0,lose
4007,1.0,win
4008,-1.0,lose
4009,-1.0,lose
4010,1.0,win
4011,1.0,win
4012,1.0,win
4013,-1.0,lose
4014,1.0,win
4015,1.0,win
4016,-1.0,lose
4017,1.0,win
4018,-1.0,lose
4019,1.0,win
4020,0.5,tie
4021,1.0,win
4022,1.0,win
4023,-1.0,lose
4024,1.0,win
4025,1.0,win
4026,-1.0,lose
4027,1.0,win
4028,0.5,tie
4029,-1.0,lose
4030,-1.0,lose
4031,-1.0,lose
4032,-1.0,lose
4033,1.0,win
4034,1.0,win
4035,-1.0,lose
4036,1.0,win
4037,1.0,win
4038,1.0,win
4039,1.0,win
4040,1.0,win
4041,-1.0,lose
4042,1.0,win
4043,0.5,tie
4044,-1.0,lose
4045,1.0,win
4046,-1.0,lose
4047,1.0,win
4048,-1.0,lose
4049,1.0,win
4050,-1.0,lose
4051,-1.0,lose
4052,-1.0,lose
4053,1.0,win
4054,1.0,win
4055,1.0,win
4056,1.0,win
4057,1.0,win
4058,-1.0,lose
4059,1.0,win
4060,1.0,win
4061,-1.0,lose
4062,1.0,win
4063,-1.0,lose
4064,1.0,win
4065,1.0,win
4066,1.0,win
4067,1.0,win
4068,-1.0,lose
4069,1.0,win
4070,-1.0,lose
4071,-1.0,lose
4072,1.0,win
4073,1.0,win
4074,0.5,tie
4075,1.0,win
4076,1.0,win
4077,1.0,win
4078,1.0,win
4079,-1.0,lose
4080,1.0,win
4081,1.0,win
4082,-1.0,lose
4083,1.0,win
4084,-1.0,lose
4085,-1.0,lose
4086,0.5,tie
4087,1.0,win
4088,1.0,win
4089,1.0,win
4090,0.5,tie
4091,-1.0,lose
4092,1.0,win
4093,-1.0,lose
4094,-1.0,lose
4095,1.0,win
4096,1.0,win
4097,1.0,win
4098,0.5,tie
4099,-1.0,lose
4100,-1.0,lose
4101,-1.0,lose
4102,1.0,win
4103,-1.0,lose
4104,1.0,win
4105,-1.0,lose
4106,1.0,win
4107,-1.0,lose
4108,1.0,win
4109,1.0,win
4110,-1.0,lose
4111,1.0,win
4112,1.0,win
4113,1.0,win
4114,1.0,win
4115,-1.0,lose
4116,1.0,win
4117,0.5,tie
4118,1.0,win
4119,-1.0,lose
4120,1.0,win
4121,1.0,win
4122,1.0,win
4123,1.0,win
4124,1.0,win
4125,1.0,win
4126,-1.0,lose
4127,-1.0,lose
4128,1.0,win
4129,-1.0,lose
4130,-1.0,lose
4131,1.0,win
4132,1.0,win
4133,1.0,win
4134,0.5,tie
4135,1.0,win
4136,-1.0,lose
4137,0.5,tie
4138,1.0,win
4139,-1.0,lose
4140,0.5,tie
4141,1.0,win
4142,1.0,win
4143,-1.0,lose
4144,1.0,win
4145,1.0,win
4146,1.0,win
4147,1.0,win
4148,0.5,tie
4149,1.0,win
4150,1.0,win
4151,1.0,win
4152,1.0,win
4153,0.5,tie
4154,1.0,win
4155,-1.0,lose
4156,1.0,win
4157,0.5,tie
4158,1.0,win
4159,1.0,win
4160,1.0,win
4161,0.5,tie
4162,-1.0,lose
4163,0.5,tie
4164,-1.0,lose
4165,1.0,win
4166,1.0,win
4167,1.0,win
4168,1.0,win
4169,-1.0,lose
4170,-1.0,lose
4171,1.0,win
4172,1.0,win
4173,1.0,win
4174,-1.0,lose
4175,1.0,win
4176,1.0,win
4177,-1.0,lose
4178,1.0,win
4179,1.0,win
4180,1.0,win
4181,-1.0,lose
4182,1.0,win
4183,1.0,win
4184,-1.0,lose
4185,1.0,win
4186,1.0,win
4187,1.0,win
4188,-1.0,lose
4189,-1.0,lose
4190,0.5,tie
4191,1.0,win
4192,1.0,win
4193,1.0,win
4194,1.0,win
4195,1.0,win
4196,1.0,win
4197,1.0,win
4198,1.0,win
4199,1.0,win
4200,1.0,win
4201,0.5,tie
4202,0.5,tie
4203,1.0,win
4204,1.0,win
4205,0.5,tie
4206,-1.0,lose
4207,-1.0,lose
4208,1.0,win
4209,1.0,win
4210,1.0,win
4211,1.0,win
4212,-1.0,lose
4213,0.5,tie
4214,1.0,win
4215,-1.0,lose
4216,0.5,tie
4217,1.0,win
4218,1.0,win
4219,1.0,win
4220,1.0,win
4221,1.0,win
4222,-1.0,lose
4223,-1.0,lose
4224,-1.0,lose
4225,1.0,win
4226,1.0,win
4227,-1.0,lose
4228,1.0,win
4229,-1.0,lose
4230,1.0,win
4231,1.0,win
4232,1.0,win
4233,-1.0,lose
4234,-1.0,lose
4235,-1.0,lose
4236,0.5,tie
4237,-1.0,lose
4238,1.0,win
4239,0.5,tie
4240,1.0,win
4241,1.0,win
4242,0.5,tie
4243,1.0,win
4244,-1.0,lose
4245,-1.0,lose
4246,-1.0,lose
4247,1.0,win
4248,1.0,win
4249,0.5,tie
4250,-1.0,lose
4251,1.0,win
4252,0.5,tie
4253,1.0,win
4254,-1.0,lose
4255,1.0,win
4256,-1.0,lose
4257,1.0,win
4258,1.0,win
4259,-1.0,lose
4260,1.0,win
4261,1.0,win
4262,1.0,win
4263,1.0,win
4264,1.0,win
4265,1.0,win
4266,1.0,win
4267,-1.0,lose
4268,1.0,win
4269,1.0,win
4270,1.0,win
4271,1.0,win
4272,1.0,win
4273,1.0,win
4274,1.0,win
4275,1.0,win
4276,1.0,win
4277,1.0,win
4278,-1.0,lose
4279,-1.0,lose
4280,1.0,win
4281,-1.0,lose
4282,-1.0,lose
4283,1.0,win
4284,-1.0,lose
4285,1.0,win
4286,1.0,win
4287,1.0,win
4288,1.0,win
4289,1.0,win
4290,1.0,win
4291,-1.0,lose
4292,1.0,win
4293,1.0,win
4294,1.0,win
4295,1.0,win
4296,1.0,win
4297,1.0,win
4298,0.5,tie
4299,-1.0,lose
4300,-1.0,lose
4301,-1.0,lose
4302,1.0,win
4303,1.0,win
4304,1.0,win
4305,1.0,win
4306,1.0,win
4307,1.0,win
4308,1.0,win
4309,-1.0,lose
4310,1.0,win
4311,1.0,win
4312,-1.0,lose
4313,1.0,win
4314,1.0,win
4315,1.0,win
4316,-1.0,lose
4317,1.0,win
4318,-1.0,lose
4319,-1.0,lose
4320,-1.0,lose
4321,0.5,tie
4322,1.0,win
4323,1.0,win
4324,-1.0,lose
4325,1.0,win
4326,1.0,win
4327,1.0,win
4328,-1.0,lose
4329,-1.0,lose
4330,-1.0,lose
4331,1.0,win
4332,0.5,tie
4333,1.0,win
4334,-1.0,lose
4335,1.0,win
4336,1.0,win
4337,1.0,win
4338,-1.0,lose
4339,1.0,win
4340,-1.0,lose
4341,-1.0,lose
4342,1.0,win
4343,1.0,win
4344,1.0,win
4345,1.0,win
4346,1.0,win
4347,-1.0,lose
4348,-1.0,lose
4349,1.0,win
4350,1.0,win
4351,1.0,win
4352,0.5,tie
4353,1.0,win
4354,1.0,win
4355,1.0,win
4356,-1.0,lose
4357,1.0,win
4358,1.0,win
4359,-1.0,lose
4360,1.0,win
4361,1.0,win
4362,1.0,win
4363,1.0,win
4364,-1.0,lose
4365,1.0,win
4366,1.0,win
4367,-1.0,lose
4368,-1.0,lose
4369,1.0,win
4370,1.0,win
4371,1.0,win
4372,1.0,win
4373,1.0,win
4374,-1.0,lose
4375,1.0,win
4376,1.0,win
4377,1.0,win
4378,1.0,win
4379,-1.0,lose
4380,-1.0,lose
4381,-1.0,lose
4382,-1.0,lose
4383,1.0,win
4384,1.0,win
4385,1.0,win
4386,1.0,win
4387,0.5,tie
4388,-1.0,lose
4389,1.0,win
4390,1.0,win
4391,1.0,win
4392,1.0,win
4393,-1.0,lose
4394,-1.0,lose
4395,1.0,win
4396,1.0,win
4397,1.0,win
4398,1.0,win
4399,-1.0,lose
4400,-1.0,lose
4401,1.0,win
4402,0.5,tie
4403,1.0,win
4404,0.5,tie
4405,1.0,win
4406,1.0,win
4407,-1.0,lose
4408,1.0,win
