Episode,Reward,Result
46103,1.0,win
46104,1.0,win
46105,1.0,win
46106,0.5,tie
46107,1.0,win
46108,1.0,win
46109,1.0,win
46110,-1.0,lose
46111,-1.0,lose
46112,-1.0,lose
46113,-1.0,lose
46114,1.0,win
46115,1.0,win
46116,1.0,win
46117,1.0,win
46118,1.0,win
46119,1.0,win
46120,-1.0,lose
46121,0.5,tie
46122,-1.0,lose
46123,1.0,win
46124,-1.0,lose
46125,1.0,win
46126,1.0,win
46127,1.0,win
46128,1.0,win
46129,1.0,win
46130,1.0,win
46131,1.0,win
46132,1.0,win
46133,-1.0,lose
46134,1.0,win
46135,1.0,win
46136,-1.0,lose
46137,0.5,tie
46138,1.0,win
46139,0.5,tie
46140,-1.0,lose
46141,1.0,win
46142,1.0,win
46143,1.0,win
46144,1.0,win
46145,1.0,win
46146,1.0,win
46147,1.0,win
46148,1.0,win
46149,-1.0,lose
46150,1.0,win
46151,1.0,win
46152,1.0,win
46153,1.0,win
46154,1.0,win
46155,0.5,tie
46156,1.0,win
46157,1.0,win
46158,-1.0,lose
46159,1.0,win
46160,-1.0,lose
46161,1.0,win
46162,1.0,win
46163,0.5,tie
46164,0.5,tie
46165,1.0,win
46166,1.0,win
46167,1.0,win
46168,-1.0,lose
46169,-1.0,lose
46170,1.0,win
46171,1.0,win
46172,1.0,win
46173,1.0,win
46174,1.0,win
46175,1.0,win
46176,0.5,tie
46177,1.0,win
46178,1.0,win
46179,1.0,win
46180,1.0,win
46181,-1.0,lose
46182,0.5,tie
46183,1.0,win
46184,1.0,win
46185,-1.0,lose
46186,-1.0,lose
46187,1.0,win
46188,1.0,win
46189,1.0,win
46190,1.0,win
46191,1.0,win
46192,1.0,win
46193,0.5,tie
46194,1.0,win
46195,1.0,win
46196,1.0,win
46197,1.0,win
46198,1.0,win
46199,1.0,win
46200,1.0,win
46201,1.0,win
46202,0.5,tie
46203,1.0,win
46204,1.0,win
46205,1.0,win
46206,1.0,win
46207,-1.0,lose
46208,1.0,win
46209,1.0,win
46210,1.0,win
46211,1.0,win
46212,1.0,win
46213,1.0,win
46214,1.0,win
46215,1.0,win
46216,1.0,win
46217,1.0,win
46218,1.0,win
46219,1.0,win
46220,1.0,win
46221,-1.0,lose
46222,-1.0,lose
46223,1.0,win
46224,1.0,win
46225,1.0,win
46226,1.0,win
46227,1.0,win
46228,1.0,win
46229,1.0,win
46230,-1.0,lose
46231,1.0,win
46232,1.0,win
46233,1.0,win
46234,-1.0,lose
46235,1.0,win
46236,-1.0,lose
46237,-1.0,lose
46238,1.0,win
46239,1.0,win
46240,0.5,tie
46241,1.0,win
46242,1.0,win
46243,1.0,win
46244,1.0,win
46245,1.0,win
46246,1.0,win
46247,1.0,win
46248,-1.0,lose
46249,1.0,win
46250,1.0,win
46251,1.0,win
46252,1.0,win
46253,1.0,win
46254,1.0,win
46255,1.0,win
46256,1.0,win
46257,1.0,win
46258,1.0,win
46259,1.0,win
46260,1.0,win
46261,-1.0,lose
46262,0.5,tie
46263,1.0,win
46264,1.0,win
46265,1.0,win
46266,1.0,win
46267,1.0,win
46268,1.0,win
46269,1.0,win
46270,1.0,win
46271,1.0,win
46272,1.0,win
46273,1.0,win
46274,-1.0,lose
46275,1.0,win
46276,1.0,win
46277,1.0,win
46278,-1.0,lose
46279,0.5,tie
46280,1.0,win
46281,1.0,win
46282,0.5,tie
46283,1.0,win
46284,-1.0,lose
46285,-1.0,lose
46286,1.0,win
46287,1.0,win
46288,1.0,win
46289,0.5,tie
46290,1.0,win
46291,1.0,win
46292,1.0,win
46293,1.0,win
46294,1.0,win
46295,1.0,win
46296,-1.0,lose
46297,1.0,win
46298,1.0,win
46299,-1.0,lose
46300,1.0,win
46301,1.0,win
46302,1.0,win
46303,1.0,win
46304,1.0,win
46305,0.5,tie
46306,1.0,win
46307,0.5,tie
46308,1.0,win
46309,1.0,win
46310,-1.0,lose
46311,1.0,win
46312,1.0,win
46313,1.0,win
46314,-1.0,lose
46315,1.0,win
46316,1.0,win
46317,1.0,win
46318,1.0,win
46319,-1.0,lose
46320,1.0,win
46321,1.0,win
46322,1.0,win
46323,1.0,win
46324,1.0,win
46325,-1.0,lose
46326,1.0,win
46327,1.0,win
46328,1.0,win
46329,1.0,win
46330,1.0,win
46331,1.0,win
46332,1.0,win
46333,-1.0,lose
46334,1.0,win
46335,1.0,win
46336,1.0,win
46337,1.0,win
46338,1.0,win
46339,0.5,tie
46340,1.0,win
46341,1.0,win
46342,1.0,win
46343,1.0,win
46344,-1.0,lose
46345,1.0,win
46346,1.0,win
46347,1.0,win
46348,1.0,win
46349,1.0,win
46350,1.0,win
46351,1.0,win
46352,1.0,win
46353,1.0,win
46354,0.5,tie
46355,1.0,win
46356,0.5,tie
46357,1.0,win
46358,1.0,win
46359,1.0,win
46360,1.0,win
46361,1.0,win
46362,1.0,win
46363,1.0,win
46364,1.0,win
46365,-1.0,lose
46366,1.0,win
46367,1.0,win
46368,1.0,win
46369,1.0,win
46370,1.0,win
46371,1.0,win
46372,1.0,win
46373,-1.0,lose
46374,1.0,win
46375,-1.0,lose
46376,1.0,win
46377,1.0,win
46378,1.0,win
46379,1.0,win
46380,1.0,win
46381,1.0,win
46382,1.0,win
46383,-1.0,lose
46384,1.0,win
46385,1.0,win
46386,1.0,win
46387,1.0,win
46388,1.0,win
46389,1.0,win
46390,-1.0,lose
46391,1.0,win
46392,1.0,win
46393,1.0,win
46394,1.0,win
46395,1.0,win
46396,1.0,win
46397,1.0,win
46398,1.0,win
46399,1.0,win
46400,0.5,tie
46401,1.0,win
46402,-1.0,lose
46403,-1.0,lose
46404,1.0,win
46405,-1.0,lose
46406,1.0,win
46407,1.0,win
46408,1.0,win
46409,1.0,win
46410,1.0,win
46411,1.0,win
46412,-1.0,lose
46413,0.5,tie
46414,1.0,win
46415,1.0,win
46416,1.0,win
46417,1.0,win
46418,-1.0,lose
46419,1.0,win
46420,1.0,win
46421,1.0,win
46422,1.0,win
46423,1.0,win
46424,1.0,win
46425,1.0,win
46426,1.0,win
46427,-1.0,lose
46428,1.0,win
46429,1.0,win
46430,1.0,win
46431,1.0,win
46432,0.5,tie
46433,0.5,tie
46434,1.0,win
46435,1.0,win
46436,-1.0,lose
46437,1.0,win
46438,-1.0,lose
46439,0.5,tie
46440,1.0,win
46441,1.0,win
46442,1.0,win
46443,-1.0,lose
46444,1.0,win
46445,1.0,win
46446,1.0,win
46447,1.0,win
46448,1.0,win
46449,1.0,win
46450,1.0,win
46451,1.0,win
46452,-1.0,lose
46453,1.0,win
46454,1.0,win
46455,1.0,win
46456,1.0,win
46457,-1.0,lose
46458,1.0,win
46459,1.0,win
46460,1.0,win
46461,-1.0,lose
46462,0.5,tie
46463,1.0,win
46464,1.0,win
46465,1.0,win
46466,0.5,tie
46467,1.0,win
46468,1.0,win
46469,-1.0,lose
46470,1.0,win
46471,1.0,win
46472,1.0,win
46473,-1.0,lose
46474,1.0,win
46475,1.0,win
46476,1.0,win
46477,-1.0,lose
46478,1.0,win
46479,1.0,win
46480,1.0,win
46481,1.0,win
46482,0.5,tie
46483,1.0,win
46484,1.0,win
46485,1.0,win
46486,1.0,win
46487,1.0,win
46488,1.0,win
46489,1.0,win
46490,1.0,win
46491,1.0,win
46492,1.0,win
46493,1.0,win
46494,1.0,win
46495,-1.0,lose
46496,1.0,win
46497,1.0,win
46498,1.0,win
46499,1.0,win
46500,1.0,win
46501,0.5,tie
46502,0.5,tie
46503,1.0,win
46504,1.0,win
46505,1.0,win
46506,1.0,win
46507,1.0,win
46508,-1.0,lose
46509,1.0,win
46510,1.0,win
46511,1.0,win
46512,-1.0,lose
46513,1.0,win
46514,1.0,win
46515,1.0,win
46516,-1.0,lose
46517,1.0,win
46518,1.0,win
46519,1.0,win
46520,1.0,win
46521,-1.0,lose
46522,1.0,win
46523,1.0,win
46524,1.0,win
46525,1.0,win
46526,1.0,win
46527,1.0,win
46528,1.0,win
46529,0.5,tie
46530,1.0,win
46531,1.0,win
46532,1.0,win
46533,0.5,tie
46534,-1.0,lose
46535,1.0,win
46536,1.0,win
46537,1.0,win
46538,1.0,win
46539,1.0,win
46540,1.0,win
46541,1.0,win
46542,1.0,win
46543,-1.0,lose
46544,1.0,win
46545,0.5,tie
46546,1.0,win
46547,-1.0,lose
46548,1.0,win
46549,1.0,win
46550,1.0,win
46551,-1.0,lose
46552,1.0,win
46553,-1.0,lose
46554,1.0,win
46555,1.0,win
46556,1.0,win
46557,1.0,win
46558,1.0,win
46559,1.0,win
46560,-1.0,lose
46561,1.0,win
46562,1.0,win
46563,1.0,win
46564,1.0,win
46565,-1.0,lose
46566,1.0,win
46567,1.0,win
46568,1.0,win
46569,1.0,win
46570,1.0,win
46571,1.0,win
46572,1.0,win
46573,1.0,win
46574,-1.0,lose
46575,1.0,win
46576,1.0,win
46577,1.0,win
46578,-1.0,lose
46579,1.0,win
46580,1.0,win
46581,1.0,win
46582,1.0,win
46583,1.0,win
46584,0.5,tie
46585,-1.0,lose
46586,1.0,win
46587,1.0,win
46588,1.0,win
46589,1.0,win
46590,1.0,win
46591,1.0,win
46592,1.0,win
46593,1.0,win
46594,1.0,win
46595,1.0,win
46596,1.0,win
46597,1.0,win
46598,1.0,win
46599,1.0,win
46600,1.0,win
46601,1.0,win
46602,1.0,win
46603,1.0,win
46604,1.0,win
46605,-1.0,lose
46606,1.0,win
46607,1.0,win
46608,-1.0,lose
46609,-1.0,lose
46610,1.0,win
46611,-1.0,lose
46612,1.0,win
46613,1.0,win
46614,-1.0,lose
46615,1.0,win
46616,1.0,win
46617,-1.0,lose
46618,1.0,win
46619,1.0,win
46620,-1.0,lose
46621,1.0,win
46622,1.0,win
46623,1.0,win
46624,1.0,win
46625,-1.0,lose
46626,1.0,win
46627,1.0,win
46628,1.0,win
46629,1.0,win
46630,1.0,win
46631,1.0,win
46632,1.0,win
46633,1.0,win
46634,-1.0,lose
46635,-1.0,lose
46636,1.0,win
46637,1.0,win
46638,1.0,win
46639,1.0,win
46640,-1.0,lose
46641,1.0,win
46642,1.0,win
46643,1.0,win
46644,1.0,win
46645,1.0,win
46646,1.0,win
46647,1.0,win
46648,1.0,win
46649,1.0,win
46650,1.0,win
46651,1.0,win
46652,1.0,win
46653,1.0,win
46654,0.5,tie
46655,-1.0,lose
46656,1.0,win
46657,1.0,win
46658,1.0,win
46659,1.0,win
46660,1.0,win
46661,1.0,win
46662,1.0,win
46663,1.0,win
46664,1.0,win
46665,1.0,win
46666,1.0,win
46667,1.0,win
46668,1.0,win
46669,1.0,win
46670,1.0,win
46671,1.0,win
46672,1.0,win
46673,-1.0,lose
46674,1.0,win
46675,1.0,win
46676,-1.0,lose
46677,-1.0,lose
46678,1.0,win
46679,-1.0,lose
46680,1.0,win
46681,1.0,win
46682,1.0,win
46683,1.0,win
46684,1.0,win
46685,1.0,win
46686,1.0,win
46687,1.0,win
46688,1.0,win
46689,-1.0,lose
46690,-1.0,lose
46691,1.0,win
46692,1.0,win
46693,1.0,win
46694,-1.0,lose
46695,1.0,win
46696,1.0,win
46697,1.0,win
46698,1.0,win
46699,-1.0,lose
46700,1.0,win
46701,1.0,win
46702,1.0,win
46703,0.5,tie
46704,1.0,win
46705,1.0,win
46706,-1.0,lose
46707,1.0,win
46708,-1.0,lose
46709,-1.0,lose
46710,1.0,win
46711,1.0,win
46712,1.0,win
46713,1.0,win
46714,1.0,win
46715,-1.0,lose
46716,-1.0,lose
46717,1.0,win
46718,-1.0,lose
46719,1.0,win
46720,1.0,win
46721,-1.0,lose
46722,1.0,win
46723,1.0,win
46724,1.0,win
46725,1.0,win
46726,1.0,win
46727,1.0,win
46728,1.0,win
46729,-1.0,lose
46730,-1.0,lose
46731,1.0,win
46732,-1.0,lose
46733,1.0,win
46734,1.0,win
46735,1.0,win
46736,1.0,win
46737,-1.0,lose
46738,1.0,win
46739,1.0,win
46740,1.0,win
46741,-1.0,lose
46742,1.0,win
46743,1.0,win
46744,1.0,win
46745,1.0,win
46746,1.0,win
46747,1.0,win
46748,1.0,win
46749,1.0,win
46750,1.0,win
46751,0.5,tie
46752,1.0,win
46753,1.0,win
46754,1.0,win
46755,1.0,win
46756,1.0,win
46757,1.0,win
46758,1.0,win
46759,1.0,win
46760,1.0,win
46761,-1.0,lose
46762,1.0,win
46763,1.0,win
46764,1.0,win
46765,1.0,win
46766,1.0,win
46767,1.0,win
46768,1.0,win
46769,1.0,win
46770,1.0,win
46771,1.0,win
46772,1.0,win
46773,1.0,win
46774,1.0,win
46775,1.0,win
46776,-1.0,lose
46777,1.0,win
46778,1.0,win
46779,1.0,win
46780,1.0,win
46781,1.0,win
46782,1.0,win
46783,0.5,tie
46784,1.0,win
46785,1.0,win
46786,1.0,win
46787,1.0,win
46788,1.0,win
46789,0.5,tie
46790,1.0,win
46791,1.0,win
46792,-1.0,lose
46793,1.0,win
46794,1.0,win
46795,0.5,tie
46796,-1.0,lose
46797,1.0,win
46798,1.0,win
46799,1.0,win
46800,1.0,win
46801,-1.0,lose
46802,0.5,tie
46803,1.0,win
46804,1.0,win
46805,1.0,win
46806,1.0,win
46807,1.0,win
46808,-1.0,lose
46809,1.0,win
46810,1.0,win
46811,1.0,win
46812,1.0,win
46813,1.0,win
46814,1.0,win
46815,1.0,win
46816,1.0,win
46817,1.0,win
46818,-1.0,lose
46819,-1.0,lose
46820,0.5,tie
46821,1.0,win
46822,1.0,win
46823,1.0,win
46824,-1.0,lose
46825,1.0,win
46826,1.0,win
46827,1.0,win
46828,1.0,win
46829,1.0,win
46830,1.0,win
46831,0.5,tie
46832,1.0,win
46833,1.0,win
46834,1.0,win
46835,-1.0,lose
46836,0.5,tie
46837,0.5,tie
46838,1.0,win
46839,-1.0,lose
46840,0.5,tie
46841,1.0,win
46842,1.0,win
46843,1.0,win
46844,1.0,win
46845,1.0,win
46846,0.5,tie
46847,-1.0,lose
46848,1.0,win
46849,1.0,win
46850,1.0,win
46851,1.0,win
46852,1.0,win
46853,1.0,win
46854,1.0,win
46855,1.0,win
46856,1.0,win
46857,1.0,win
46858,1.0,win
46859,1.0,win
46860,1.0,win
46861,1.0,win
46862,1.0,win
46863,1.0,win
46864,1.0,win
46865,-1.0,lose
46866,1.0,win
46867,-1.0,lose
46868,1.0,win
46869,1.0,win
46870,1.0,win
46871,1.0,win
46872,1.0,win
46873,-1.0,lose
46874,1.0,win
46875,0.5,tie
46876,1.0,win
46877,1.0,win
46878,1.0,win
46879,0.5,tie
46880,1.0,win
46881,1.0,win
46882,1.0,win
46883,1.0,win
46884,1.0,win
46885,-1.0,lose
46886,1.0,win
46887,1.0,win
46888,1.0,win
46889,-1.0,lose
46890,0.5,tie
46891,1.0,win
46892,-1.0,lose
46893,1.0,win
46894,1.0,win
46895,1.0,win
46896,1.0,win
46897,1.0,win
46898,1.0,win
46899,1.0,win
46900,1.0,win
46901,1.0,win
46902,-1.0,lose
46903,1.0,win
46904,1.0,win
46905,-1.0,lose
46906,1.0,win
46907,1.0,win
46908,1.0,win
46909,1.0,win
46910,1.0,win
46911,1.0,win
46912,1.0,win
46913,1.0,win
46914,1.0,win
46915,-1.0,lose
46916,1.0,win
46917,0.5,tie
46918,1.0,win
46919,-1.0,lose
46920,1.0,win
46921,1.0,win
46922,1.0,win
46923,1.0,win
46924,-1.0,lose
46925,1.0,win
46926,1.0,win
46927,1.0,win
46928,1.0,win
46929,-1.0,lose
46930,1.0,win
46931,1.0,win
46932,1.0,win
46933,1.0,win
46934,1.0,win
46935,-1.0,lose
46936,1.0,win
46937,1.0,win
46938,1.0,win
46939,1.0,win
46940,1.0,win
46941,1.0,win
46942,-1.0,lose
46943,0.5,tie
46944,1.0,win
46945,1.0,win
46946,1.0,win
46947,1.0,win
46948,1.0,win
46949,1.0,win
46950,1.0,win
46951,1.0,win
46952,1.0,win
46953,1.0,win
46954,1.0,win
46955,1.0,win
46956,1.0,win
46957,0.5,tie
46958,1.0,win
46959,1.0,win
46960,1.0,win
46961,1.0,win
46962,-1.0,lose
46963,-1.0,lose
46964,1.0,win
46965,1.0,win
46966,1.0,win
46967,1.0,win
46968,0.5,tie
46969,1.0,win
46970,1.0,win
46971,1.0,win
46972,1.0,win
46973,1.0,win
46974,1.0,win
46975,-1.0,lose
46976,1.0,win
46977,1.0,win
46978,1.0,win
46979,1.0,win
46980,1.0,win
46981,1.0,win
46982,1.0,win
46983,1.0,win
46984,1.0,win
46985,1.0,win
46986,1.0,win
46987,1.0,win
46988,1.0,win
46989,1.0,win
46990,1.0,win
46991,0.5,tie
46992,1.0,win
46993,1.0,win
46994,1.0,win
46995,1.0,win
46996,1.0,win
46997,1.0,win
46998,1.0,win
46999,1.0,win
47000,1.0,win
47001,-1.0,lose
47002,1.0,win
47003,-1.0,lose
47004,1.0,win
47005,-1.0,lose
47006,1.0,win
47007,1.0,win
47008,1.0,win
47009,1.0,win
47010,1.0,win
47011,0.5,tie
47012,0.5,tie
47013,-1.0,lose
47014,1.0,win
47015,1.0,win
47016,1.0,win
47017,1.0,win
47018,1.0,win
47019,0.5,tie
47020,1.0,win
47021,1.0,win
47022,1.0,win
47023,1.0,win
47024,1.0,win
47025,1.0,win
47026,1.0,win
47027,1.0,win
47028,1.0,win
47029,-1.0,lose
47030,1.0,win
47031,1.0,win
47032,1.0,win
47033,1.0,win
47034,1.0,win
47035,1.0,win
47036,1.0,win
47037,1.0,win
47038,1.0,win
47039,1.0,win
47040,1.0,win
47041,1.0,win
47042,1.0,win
47043,-1.0,lose
47044,1.0,win
47045,1.0,win
47046,1.0,win
47047,1.0,win
47048,1.0,win
47049,1.0,win
47050,1.0,win
47051,1.0,win
47052,1.0,win
47053,1.0,win
47054,1.0,win
47055,1.0,win
47056,1.0,win
47057,1.0,win
47058,1.0,win
47059,1.0,win
47060,0.5,tie
47061,0.5,tie
47062,1.0,win
47063,1.0,win
47064,1.0,win
47065,1.0,win
47066,1.0,win
47067,-1.0,lose
47068,-1.0,lose
47069,1.0,win
47070,1.0,win
47071,-1.0,lose
47072,1.0,win
47073,0.5,tie
47074,1.0,win
47075,-1.0,lose
47076,1.0,win
47077,1.0,win
47078,-1.0,lose
47079,1.0,win
47080,-1.0,lose
47081,-1.0,lose
47082,0.5,tie
47083,1.0,win
47084,1.0,win
47085,1.0,win
47086,-1.0,lose
47087,1.0,win
47088,1.0,win
47089,1.0,win
47090,1.0,win
47091,0.5,tie
47092,1.0,win
47093,1.0,win
47094,-1.0,lose
47095,1.0,win
47096,1.0,win
47097,1.0,win
47098,1.0,win
47099,1.0,win
47100,1.0,win
47101,1.0,win
47102,1.0,win
47103,1.0,win
47104,1.0,win
47105,1.0,win
47106,0.5,tie
47107,-1.0,lose
47108,1.0,win
47109,1.0,win
47110,1.0,win
47111,1.0,win
47112,1.0,win
47113,0.5,tie
47114,1.0,win
47115,1.0,win
47116,1.0,win
47117,1.0,win
47118,1.0,win
47119,-1.0,lose
47120,1.0,win
47121,1.0,win
47122,1.0,win
47123,1.0,win
47124,0.5,tie
47125,1.0,win
47126,1.0,win
47127,1.0,win
47128,1.0,win
47129,0.5,tie
47130,1.0,win
47131,1.0,win
47132,0.5,tie
47133,1.0,win
47134,1.0,win
47135,1.0,win
47136,0.5,tie
47137,-1.0,lose
47138,1.0,win
47139,1.0,win
47140,-1.0,lose
47141,1.0,win
47142,1.0,win
47143,1.0,win
47144,1.0,win
47145,1.0,win
47146,0.5,tie
47147,1.0,win
47148,1.0,win
47149,1.0,win
47150,1.0,win
47151,-1.0,lose
47152,-1.0,lose
47153,1.0,win
47154,1.0,win
47155,1.0,win
47156,1.0,win
47157,1.0,win
47158,1.0,win
47159,1.0,win
47160,1.0,win
47161,1.0,win
47162,1.0,win
47163,1.0,win
47164,1.0,win
47165,1.0,win
47166,1.0,win
47167,1.0,win
47168,1.0,win
47169,1.0,win
47170,1.0,win
47171,1.0,win
47172,1.0,win
47173,1.0,win
47174,-1.0,lose
47175,-1.0,lose
47176,1.0,win
47177,1.0,win
47178,1.0,win
47179,1.0,win
47180,0.5,tie
47181,1.0,win
47182,1.0,win
47183,1.0,win
47184,0.5,tie
47185,1.0,win
47186,1.0,win
47187,1.0,win
47188,1.0,win
47189,1.0,win
47190,1.0,win
47191,1.0,win
47192,1.0,win
47193,1.0,win
47194,0.5,tie
47195,-1.0,lose
47196,1.0,win
47197,-1.0,lose
47198,1.0,win
47199,1.0,win
47200,-1.0,lose
47201,1.0,win
47202,1.0,win
47203,1.0,win
47204,1.0,win
47205,1.0,win
47206,1.0,win
47207,1.0,win
47208,1.0,win
47209,1.0,win
47210,1.0,win
47211,1.0,win
47212,1.0,win
47213,1.0,win
47214,1.0,win
47215,1.0,win
47216,-1.0,lose
47217,1.0,win
47218,1.0,win
47219,1.0,win
47220,1.0,win
47221,1.0,win
47222,1.0,win
47223,1.0,win
47224,1.0,win
47225,1.0,win
47226,1.0,win
47227,1.0,win
47228,1.0,win
47229,-1.0,lose
47230,0.5,tie
47231,1.0,win
47232,1.0,win
47233,1.0,win
47234,1.0,win
47235,1.0,win
47236,1.0,win
47237,1.0,win
47238,1.0,win
47239,1.0,win
47240,1.0,win
47241,1.0,win
47242,0.5,tie
47243,1.0,win
47244,1.0,win
47245,1.0,win
47246,1.0,win
47247,1.0,win
47248,1.0,win
47249,1.0,win
47250,-1.0,lose
47251,1.0,win
47252,1.0,win
47253,1.0,win
47254,1.0,win
47255,0.5,tie
47256,1.0,win
47257,1.0,win
47258,1.0,win
47259,1.0,win
47260,0.5,tie
47261,1.0,win
47262,1.0,win
47263,1.0,win
47264,0.5,tie
47265,1.0,win
47266,-1.0,lose
47267,1.0,win
47268,1.0,win
47269,1.0,win
47270,0.5,tie
47271,1.0,win
47272,1.0,win
47273,1.0,win
47274,1.0,win
47275,1.0,win
47276,-1.0,lose
47277,1.0,win
47278,1.0,win
47279,1.0,win
47280,1.0,win
47281,1.0,win
47282,-1.0,lose
47283,1.0,win
47284,1.0,win
47285,1.0,win
47286,-1.0,lose
47287,-1.0,lose
47288,0.5,tie
47289,1.0,win
47290,1.0,win
47291,-1.0,lose
47292,1.0,win
47293,1.0,win
47294,1.0,win
47295,1.0,win
47296,1.0,win
47297,1.0,win
47298,1.0,win
47299,1.0,win
47300,1.0,win
47301,0.5,tie
47302,1.0,win
47303,1.0,win
47304,1.0,win
47305,1.0,win
47306,0.5,tie
47307,1.0,win
47308,1.0,win
47309,-1.0,lose
47310,1.0,win
47311,1.0,win
47312,1.0,win
47313,1.0,win
47314,1.0,win
47315,1.0,win
47316,-1.0,lose
47317,1.0,win
47318,1.0,win
47319,1.0,win
47320,1.0,win
47321,-1.0,lose
47322,1.0,win
47323,1.0,win
47324,1.0,win
47325,1.0,win
47326,1.0,win
47327,-1.0,lose
47328,1.0,win
47329,1.0,win
47330,1.0,win
47331,-1.0,lose
47332,1.0,win
47333,1.0,win
47334,1.0,win
47335,1.0,win
47336,1.0,win
47337,1.0,win
47338,1.0,win
47339,1.0,win
47340,-1.0,lose
47341,1.0,win
47342,1.0,win
47343,1.0,win
47344,1.0,win
47345,1.0,win
47346,1.0,win
47347,1.0,win
47348,-1.0,lose
47349,1.0,win
47350,1.0,win
47351,1.0,win
47352,1.0,win
47353,1.0,win
47354,1.0,win
47355,1.0,win
47356,1.0,win
47357,1.0,win
47358,1.0,win
47359,1.0,win
47360,1.0,win
47361,1.0,win
47362,1.0,win
47363,1.0,win
47364,1.0,win
47365,-1.0,lose
47366,1.0,win
47367,1.0,win
47368,1.0,win
47369,1.0,win
47370,1.0,win
47371,1.0,win
47372,1.0,win
47373,-1.0,lose
47374,-1.0,lose
47375,1.0,win
47376,1.0,win
47377,1.0,win
47378,1.0,win
47379,1.0,win
47380,1.0,win
47381,0.5,tie
47382,1.0,win
47383,0.5,tie
47384,1.0,win
47385,1.0,win
47386,1.0,win
47387,1.0,win
47388,1.0,win
47389,1.0,win
47390,-1.0,lose
47391,0.5,tie
47392,1.0,win
47393,1.0,win
47394,1.0,win
47395,1.0,win
47396,1.0,win
47397,1.0,win
47398,1.0,win
47399,1.0,win
47400,0.5,tie
47401,1.0,win
47402,-1.0,lose
47403,1.0,win
47404,0.5,tie
47405,1.0,win
47406,1.0,win
47407,-1.0,lose
47408,-1.0,lose
47409,1.0,win
47410,1.0,win
47411,1.0,win
47412,1.0,win
47413,1.0,win
47414,1.0,win
47415,1.0,win
47416,1.0,win
47417,1.0,win
47418,-1.0,lose
47419,1.0,win
47420,1.0,win
47421,1.0,win
47422,1.0,win
47423,1.0,win
47424,1.0,win
47425,1.0,win
47426,1.0,win
47427,1.0,win
47428,1.0,win
47429,1.0,win
47430,0.5,tie
47431,1.0,win
47432,-1.0,lose
47433,1.0,win
47434,1.0,win
47435,0.5,tie
47436,0.5,tie
47437,1.0,win
47438,1.0,win
47439,1.0,win
47440,1.0,win
47441,1.0,win
47442,-1.0,lose
47443,1.0,win
47444,0.5,tie
47445,1.0,win
47446,1.0,win
47447,1.0,win
47448,1.0,win
47449,1.0,win
47450,1.0,win
47451,1.0,win
47452,1.0,win
47453,-1.0,lose
47454,1.0,win
47455,1.0,win
47456,1.0,win
47457,1.0,win
47458,-1.0,lose
47459,-1.0,lose
47460,1.0,win
47461,1.0,win
47462,1.0,win
47463,-1.0,lose
47464,1.0,win
47465,1.0,win
47466,1.0,win
47467,1.0,win
47468,1.0,win
47469,1.0,win
47470,1.0,win
47471,1.0,win
47472,0.5,tie
47473,1.0,win
47474,1.0,win
47475,1.0,win
47476,1.0,win
47477,1.0,win
47478,1.0,win
47479,1.0,win
47480,0.5,tie
47481,1.0,win
47482,1.0,win
47483,1.0,win
47484,1.0,win
47485,1.0,win
47486,1.0,win
47487,1.0,win
47488,1.0,win
47489,0.5,tie
47490,1.0,win
47491,1.0,win
47492,-1.0,lose
47493,1.0,win
47494,1.0,win
47495,-1.0,lose
47496,1.0,win
47497,1.0,win
47498,1.0,win
47499,1.0,win
47500,-1.0,lose
47501,1.0,win
47502,1.0,win
47503,1.0,win
47504,-1.0,lose
47505,1.0,win
47506,-1.0,lose
47507,-1.0,lose
47508,1.0,win
47509,1.0,win
47510,1.0,win
47511,1.0,win
47512,1.0,win
47513,0.5,tie
47514,1.0,win
47515,1.0,win
47516,-1.0,lose
47517,1.0,win
47518,0.5,tie
47519,0.5,tie
47520,1.0,win
47521,1.0,win
47522,1.0,win
47523,1.0,win
47524,0.5,tie
47525,1.0,win
47526,1.0,win
47527,1.0,win
47528,0.5,tie
47529,1.0,win
47530,1.0,win
47531,-1.0,lose
47532,1.0,win
47533,1.0,win
47534,1.0,win
47535,1.0,win
47536,-1.0,lose
47537,0.5,tie
47538,1.0,win
47539,0.5,tie
47540,1.0,win
47541,1.0,win
47542,1.0,win
47543,1.0,win
47544,-1.0,lose
47545,1.0,win
47546,1.0,win
47547,1.0,win
47548,1.0,win
47549,1.0,win
47550,1.0,win
47551,-1.0,lose
47552,1.0,win
47553,1.0,win
47554,1.0,win
47555,1.0,win
47556,1.0,win
47557,1.0,win
47558,1.0,win
47559,-1.0,lose
47560,1.0,win
47561,-1.0,lose
47562,1.0,win
47563,1.0,win
47564,1.0,win
47565,1.0,win
47566,1.0,win
47567,1.0,win
47568,1.0,win
47569,1.0,win
47570,1.0,win
47571,1.0,win
47572,-1.0,lose
47573,-1.0,lose
47574,1.0,win
47575,0.5,tie
47576,1.0,win
47577,1.0,win
47578,1.0,win
47579,1.0,win
47580,1.0,win
47581,1.0,win
47582,1.0,win
47583,1.0,win
47584,1.0,win
47585,1.0,win
47586,-1.0,lose
47587,1.0,win
47588,1.0,win
47589,1.0,win
47590,1.0,win
47591,1.0,win
47592,1.0,win
47593,1.0,win
47594,1.0,win
47595,1.0,win
47596,1.0,win
47597,1.0,win
47598,1.0,win
